accx,accy,accz
0.6570508,-0.3261276,0.1449012
0.7363576,-0.2674384,0.1524977
0.8019556,-0.2082586,0.1532428
0.8872232,-0.1941084,0.1081921
0.9706275,-0.1846396,0.1177715
1.128016,-0.1833522,0.1132236
1.237372,-0.1611776,0.07648225
1.217035,-0.1387891,0.1069139
1.412615,-0.1144803,0.1524134
1.599486,-0.1001085,0.1791118
1.465493,-0.2626478,0.1522293
1.397219,-0.586352,0.05012151
1.419671,-0.8980478,-0.06018255
1.20981,-0.9961468,-0.1466223
0.8727105,-0.7706429,-0.09428581
0.6676385,-0.4187337,0.01511941
0.6571466,-0.1324466,-0.04012545
0.8129846,-0.03680775,-0.1018168
0.9943104,-0.1339897,-0.1408481
0.9994655,-0.2214395,-0.2076091
0.9097006,-0.3563924,-0.1164817
0.8333511,-0.5301965,-0.0162076
0.7266192,-0.5056965,-0.01368997
0.7325623,-0.4234638,-0.02842334
0.852347,-0.2997042,-0.1443989
0.8902725,-0.03497858,-0.2406469
0.8865278,0.02760312,-0.2169674
0.9041909,-0.04273706,-0.1784123
0.9378905,0.01611961,-0.1581487
0.9652599,-0.01503376,-0.1244801
0.9627297,-0.08172983,-0.07527488
1.02715,-0.1101292,-0.06829713
1.112375,-0.2198783,-0.05960393
1.146923,-0.2608585,-0.0499258
1.202588,-0.2399618,-0.06603736
1.241058,-0.1627441,-0.04648628
1.265185,0.02713432,-0.054952
1.29042,0.09603684,-0.07110282
1.272776,0.02124622,-0.07964422
1.229886,-0.09845752,-0.1192209
1.107453,-0.3026432,-0.1101308
0.9536292,-0.4330009,-0.1221192
0.9592518,-0.399155,-0.1945759
1.098029,-0.4110687,-0.2592923
1.231239,-0.4721868,-0.2730569
1.335778,-0.413466,-0.1900259
1.328981,-0.3273661,-0.09002148
1.128436,-0.218628,-0.01625084
0.8668269,-0.1061408,0.004570455
0.722723,-0.1407025,-0.03997673
0.723084,-0.137967,-0.0566201
0.7315561,-0.1123239,-0.07255436
0.7074658,-0.1937266,-0.06080284
0.6962345,-0.2332504,0.02019193
0.6271167,-0.2869927,0.07984503
0.567071,-0.3275912,0.1289219
0.5790321,-0.3115769,0.1531279
0.6425688,-0.3259295,0.1466487
0.8070133,-0.2764179,0.1390374
0.9876627,-0.2308947,0.08327177
1.169012,-0.2400402,0.03392226
1.346989,-0.207686,0.0006260979
1.448863,-0.1635139,-0.02499503
1.567452,-0.1327817,0.03107134
1.575358,-0.1511847,0.09294098
1.306891,-0.2410376,0.1362097
1.072953,-0.3772272,0.2013583
1.126772,-0.5159722,0.1417991
1.196412,-0.7405722,-0.1189402
1.110396,-1.032744,-0.3373126
1.071027,-0.923011,-0.2573712
0.9449697,-0.4380198,-0.06391333
0.7230911,-0.08830849,-0.008755456
0.7900442,0.03129724,-0.002750565
0.8897259,-0.1104831,-0.03148703
0.8420591,-0.3264587,-0.08287281
0.905751,-0.4399703,-0.06257307
0.8605461,-0.5552812,-0.05667929
0.7443704,-0.525094,-0.05087871
0.7898069,-0.3978885,-0.05817969
0.797448,-0.1344758,-0.1335205
0.8389388,0.1905944,-0.1664133
0.9694933,0.1941531,-0.1945415
1.006402,0.1752472,-0.1860439
1.008791,0.106533,-0.1068726
1.016711,-0.1295373,-0.06123406
1.025637,-0.1951457,-0.003449658
1.086777,-0.2556912,0.004232924
1.17974,-0.2619896,-0.03252946
1.232783,-0.1956574,-0.02327919
1.215788,-0.1316505,-0.03443653
1.225131,0.05294409,-0.03113941
1.259828,0.03944779,-0.04572614
1.252877,-0.1177963,-0.1055049
1.217813,-0.2070161,-0.133312
1.096869,-0.2921428,-0.1494738
0.9632852,-0.3374201,-0.1613839
0.9941717,-0.4612405,-0.1867155
1.153824,-0.5745855,-0.1949037
1.314126,-0.5637086,-0.1548492
1.351369,-0.4847204,-0.08196315
1.198801,-0.3016149,0.02719227
0.968178,-0.1214288,0.0401306
0.8051725,-0.02312745,-0.03339843
0.7741822,-0.009231934,-0.07304197
0.832888,-0.05100545,-0.1095662
0.82679,-0.1231771,-0.07854372
0.7380157,-0.2696051,0.01213832
0.6432519,-0.3544766,0.07583941
0.5683225,-0.3352893,0.1424451
0.5874133,-0.3386835,0.1698829
0.6506119,-0.3316354,0.1612446
0.7312577,-0.2755761,0.156206
0.8791724,-0.201908,0.1312681
0.981032,-0.1640263,0.115809
1.071118,-0.1970532,0.08130862
1.155605,-0.2218981,0.03969097
1.168862,-0.2017206,0.07927088
1.356415,-0.1980396,0.1710121
1.60345,-0.1754404,0.2589325
1.487254,-0.09619957,0.2656206
1.245256,-0.09195804,0.1943117
1.213893,-0.3068981,0.1360681
1.251301,-0.6983846,0.01748736
1.265253,-0.950547,-0.1093367
1.113671,-0.8395062,-0.1102174
0.7974753,-0.534185,-0.1114301
0.7144469,-0.2081248,-0.1409484
0.8274707,-0.07162705,-0.129204
0.859756,-0.222395,-0.08748805
0.8260513,-0.3049979,0.003868766
0.8272363,-0.3157182,0.01909539
0.9522634,-0.3864514,-0.13324
1.014908,-0.2538766,-0.2488608
0.8651803,-0.05533801,-0.1790217
0.743738,0.02930423,-0.1052016
0.8810106,0.02882988,-0.1524399
1.052152,-0.1213918,-0.1254521
0.977982,-0.1951647,-0.05046443
0.9240945,-0.151964,-0.06040443
0.9292077,-0.1353016,-0.02006879
0.8803193,-0.1233263,0.002602651
0.9782838,-0.1826668,-0.03687904
1.07719,-0.2630014,-0.02136978
1.128477,-0.3522557,-0.03412303
1.20339,-0.4140492,-0.04467305
1.177643,-0.2966474,-0.01522668
1.195974,-0.08200207,0.001884655
1.264164,0.04357188,0.03857751
1.25532,-0.06162527,-0.0009125195
1.220945,-0.2141139,-0.0918356
1.147549,-0.2354501,-0.106815
1.040143,-0.309976,-0.1277514
0.9960473,-0.4179277,-0.1784213
1.079711,-0.4903948,-0.1797009
1.191185,-0.5449089,-0.08950321
1.251039,-0.5002552,0.04806701
1.265158,-0.3563657,0.0838571
1.145713,-0.1297873,-0.01738069
0.9516987,0.01790876,-0.1099358
0.8438278,-0.005490464,-0.1092516
0.8200209,-0.01537456,-0.09676966
0.8008613,-0.09105112,-0.06969925
0.749241,-0.2840479,0.01918315
0.7126667,-0.3699717,0.05403921
0.6883477,-0.3793096,0.05747831
0.6187257,-0.3886442,0.1037786
0.5656047,-0.3679429,0.1217296
0.598738,-0.3566548,0.1432713
0.679769,-0.311446,0.1370431
0.8118879,-0.2044164,0.08037988
0.9987977,-0.1352966,0.07309124
1.138534,-0.1672417,0.05253315
1.249867,-0.191844,0.02655476
1.426619,-0.1419333,0.04784012
1.590436,-0.1319062,0.07833242
1.58065,-0.1554823,0.1770417
1.360613,-0.1981913,0.2457697
1.183662,-0.3054673,0.1842976
1.230535,-0.4217201,0.1100959
1.258127,-0.6675362,-0.02099195
1.141582,-0.9671521,-0.1929778
1.042336,-0.8703441,-0.1632634
0.9222859,-0.4800665,-0.05982181
0.7665947,-0.1991725,-0.1073642
0.81069,-0.07633003,-0.104775
0.9126021,-0.1797246,-0.06512165
0.8287319,-0.3768414,-0.08831088
0.8164759,-0.4813049,-0.03496515
0.8773223,-0.551443,-0.05633911
0.8678718,-0.4537094,-0.1544133
0.9278521,-0.3023564,-0.1750842
0.9250223,-0.1432417,-0.1644517
0.8791798,0.120197,-0.08179465
0.9395731,0.1476131,-0.05829396
0.9578263,0.1168606,-0.09306687
0.9920864,0.1284389,-0.05947444
1.035335,-0.05613723,-0.06054127
1.009234,-0.1780421,-0.02805022
1.04016,-0.2695433,-0.0009974022
1.087556,-0.3202861,-0.02889287
1.136131,-0.2917263,-0.0070569
1.168806,-0.3081204,-0.007226589
1.147937,-0.1544395,-0.005148075
1.194943,-0.04122926,-0.00781118
1.234211,-0.1087453,-0.08187936
1.169027,-0.1796393,-0.1414537
1.033639,-0.3069342,-0.1368435
0.9094098,-0.3611657,-0.1309994
1.015685,-0.3762908,-0.1966681
1.291196,-0.4732241,-0.2055226
1.443095,-0.5327772,-0.1202407
1.365849,-0.4590124,-0.0416749
1.092763,-0.2260139,0.06671587
0.8420702,-0.01920195,0.1028606
0.7896727,-0.01124228,0.02708435
0.801729,-0.08293149,-0.03919258
0.7766212,-0.08953186,-0.06248332
0.7841584,-0.16979,-0.01952547
0.7848781,-0.3099276,0.03990304
0.6916976,-0.3122474,0.09673329
0.5787918,-0.3374597,0.1377065
0.5384833,-0.3513981,0.1263557
0.6225584,-0.2866011,0.1196511
0.7723528,-0.2760699,0.08487293
0.8706671,-0.1836392,0.05532217
0.977602,-0.1385018,0.1049479
1.072724,-0.2026499,0.1495008
1.14709,-0.1793315,0.1558227
1.309073,-0.1337641,0.1288465
1.467607,-0.09339042,0.1034064
1.539144,-0.1659922,0.1177305
1.476128,-0.3461305,0.1275796
1.348777,-0.4998883,0.1008994
1.292108,-0.7068085,-0.01206869
1.145337,-0.825124,-0.139837
0.8959675,-0.7531392,-0.1097251
0.6797853,-0.5611056,-0.0217955
0.6029534,-0.2600718,-0.02473751
