accx,accy,accz
0.9249023,0.02340067,0.1525221
1.020792,-0.02363948,0.06109736
1.111807,-0.06618715,0.03753407
1.289348,-0.1641921,0.06794626
1.491322,-0.2788196,0.09122057
1.335716,-0.2397845,0.061579
1.143909,-0.1775083,0.03547338
1.330241,-0.2490972,0.05544817
1.431168,-0.3199837,0.05203294
1.247955,-0.4510629,0.05071766
1.007536,-0.6014668,0.08301584
0.7103641,-0.5011662,0.09150946
0.6711181,-0.326825,0.04111558
0.8998068,-0.256623,-0.04505783
0.9284833,-0.2338454,-0.06548571
0.9280813,-0.3573804,-0.01962606
0.9422583,-0.4895037,-0.01249573
0.8419033,-0.4571171,-0.04286307
0.8148567,-0.3602527,-0.06502934
0.7518434,-0.2411435,-0.05718203
0.78462,-0.1651043,-0.04586893
0.9640182,-0.1137854,-0.05557528
1.016258,-0.05218343,-0.0469201
1.051458,-0.05524264,-0.02758277
1.03294,-0.03774808,-0.005186952
0.9710233,-0.02255779,0.02115712
0.9567632,-0.04734179,0.0254595
0.8998174,-0.03028093,0.02837596
0.9334062,-0.04572394,0.01814064
0.9763978,-0.06287384,0.002243284
0.9924313,-0.06539898,0.02166397
1.088697,-0.0921655,0.03410154
1.091061,-0.00624857,0.03541835
1.074355,0.1710257,0.06223536
1.15026,0.2562629,0.1092383
1.264883,0.1014242,0.1275449
1.352921,-0.1842137,0.02896138
1.265975,-0.3561002,-0.124838
1.147745,-0.4839632,-0.1758662
1.109134,-0.5633443,-0.1521644
1.035239,-0.5378385,-0.1155833
1.042515,-0.5427854,-0.05682994
1.139274,-0.4984644,-0.0546733
1.178434,-0.3633784,-0.08587988
1.184308,-0.2429145,-0.06705596
1.11082,-0.1698888,-0.06718591
0.9604503,-0.1525489,-0.03928212
0.8670685,-0.1251128,0.04085535
0.7795549,-0.1096077,0.06427592
0.6704226,-0.08428397,0.09935121
0.6426538,-0.02208116,0.1399179
0.6989846,-0.03190345,0.1096895
0.7650095,-0.03854634,0.0906681
0.8545031,-0.05234094,0.085528
1.0037,-0.1105629,0.0842771
1.025837,-0.1040108,0.1145021
0.9109776,-0.08474845,0.1422409
0.8752857,-0.03057233,0.1696478
0.8595999,0.0353747,0.1643692
0.8872308,0.018622,0.08961579
1.014079,-0.006501033,0.008004667
1.167722,-0.111271,-0.01743101
1.3993,-0.3055388,0.003867869
1.502028,-0.3764647,0.006868953
1.448067,-0.354266,0.001611919
1.607318,-0.4288722,0.01186198
1.719331,-0.5158552,0.001592136
1.273823,-0.511901,0.03709155
0.6020319,-0.4978956,0.116344
0.4230139,-0.4024752,0.1496033
0.6976711,-0.2307764,0.1185037
0.9384128,-0.1878587,-0.0333744
1.159023,-0.2957095,-0.1705874
1.277387,-0.4206689,-0.1139367
1.064401,-0.4562296,-0.04260733
0.8474978,-0.3994161,-0.05141869
0.7771919,-0.3110473,-0.03210065
0.7359503,-0.2508248,-0.03037656
0.7992724,-0.195442,-0.05869848
0.8801561,-0.1145438,-0.0504201
0.9393114,-0.0970225,-0.05360109
0.97829,-0.09967563,-0.03685284
0.9227257,-0.06111534,0.02302857
0.9006773,-0.04967512,0.01763601
0.9022526,-0.03200746,0.001069766
0.8977668,-0.00898663,0.007361459
0.9556024,-0.02101963,-0.01002473
0.9834784,-0.0314937,0.01779851
1.024809,-0.0535021,0.05490941
1.060238,-0.07052328,0.05180094
0.9990376,0.005566505,0.05570422
0.9938713,0.1117926,0.08200328
1.107999,0.08126376,0.1041775
1.263853,-0.08384538,0.03820348
1.337294,-0.3026521,-0.1036179
1.337057,-0.4889746,-0.1927742
1.38583,-0.5682177,-0.17601
1.35633,-0.6033694,-0.1164288
1.243858,-0.5513517,-0.06845425
1.179349,-0.3849785,-0.02008989
1.085872,-0.2646967,-0.01414725
1.000394,-0.185941,-0.02809512
0.9734604,-0.1638868,0.006236692
0.9279562,-0.2187536,0.02012012
0.8554097,-0.2118561,0.02800903
0.7569202,-0.173149,0.06596571
0.7078006,-0.1375497,0.08330505
0.7721814,-0.1203585,0.09729352
0.8564274,-0.1584254,0.1001734
0.9034829,-0.160235,0.09909338
0.9052465,-0.1487246,0.121329
0.8451702,-0.1121276,0.1522353
0.7751926,-0.007473377,0.1844127
0.7641084,0.047652,0.1681591
0.7951271,0.05587806,0.1358775
0.8300877,0.0614419,0.123214
0.9368281,0.004300333,0.06282137
1.117903,-0.1230878,-0.02943929
1.209183,-0.2088484,-0.08330443
1.221081,-0.2136783,-0.03509506
