accx,accy,accz
0.5695015,-0.2031718,-0.152077
0.584063,-0.2086695,-0.05906331
0.643652,-0.2276151,0.02983962
0.7360437,-0.2728579,0.03874963
0.8625033,-0.2883778,0.02111395
0.8981519,-0.2511744,0.009576124
0.8639772,-0.1814542,0.03586007
0.8551912,-0.1060188,0.06602169
0.8561135,-0.08046754,0.08664295
0.8884663,-0.1264336,0.05444994
1.037297,-0.1554709,-0.03191554
1.298616,-0.1136479,-0.09730721
1.527823,-0.07218005,-0.2228922
1.608532,-0.05603224,-0.3066593
1.58127,-0.03470918,-0.2413882
1.402678,-0.07131314,-0.1737539
1.121538,-0.2186639,-0.1020108
1.10422,-0.3941166,-0.1367932
1.197038,-0.5300721,-0.3545729
1.067736,-0.6495543,-0.4857255
1.019033,-0.6270425,-0.4239629
0.9426018,-0.3688673,-0.2530166
0.6588574,-0.1328061,-0.07068321
0.6038183,-0.08542915,0.07155029
0.7501715,-0.1866489,0.1239225
0.8746268,-0.2929627,-0.04199726
0.9844179,-0.2124691,-0.3115108
0.9815844,-0.08817265,-0.455779
0.8860356,0.03230386,-0.4017207
0.7839993,0.1263342,-0.2336575
0.7628719,0.006398776,-0.1001555
0.8085625,-0.06833383,-0.03851336
0.8459797,-0.0499802,-0.09391608
0.9296947,-0.06278316,-0.1597314
0.9758803,0.0210882,-0.1499719
0.9354151,0.03324155,-0.1433751
0.940779,-0.02117867,-0.03006563
1.015269,-0.0488223,0.06552709
1.12711,-0.09382168,0.005766671
1.227785,-0.05896269,-0.06724821
1.234768,-0.04692689,-0.1328926
1.182213,-0.06184065,-0.0642463
1.14816,-0.03898537,0.06912516
1.140528,-0.07382964,0.037717
1.196813,-0.1613724,-0.1416652
1.265102,-0.2922207,-0.5089369
1.233829,-0.3193111,-0.7660278
1.190741,-0.2239579,-0.5851039
1.18539,-0.1878375,-0.418072
1.170606,-0.1553752,-0.484484
1.176686,-0.1365654,-0.4009812
1.160397,-0.156116,-0.2744103
1.086506,-0.1623062,-0.3098065
0.9629737,-0.1992397,-0.2914817
0.7725066,-0.1748646,-0.2394799
0.6281448,-0.1244484,-0.1947326
0.5987751,-0.1598016,-0.1161317
0.5944751,-0.1610128,-0.06351235
0.603374,-0.1593946,0.02070216
0.6773643,-0.2129193,0.03672229
0.7966785,-0.2345522,-0.01987844
0.8681074,-0.229464,-0.02932968
0.8604561,-0.1945363,-0.06106206
0.849846,-0.1316527,-0.02997556
0.8526681,-0.0657379,0.04292497
