accx,accy,accz
0.7290719,-0.07266721,0.1909146
0.7435682,-0.1041217,0.2278587
0.7242934,-0.1395133,0.2632294
0.732635,-0.1542813,0.2622907
0.7600037,-0.130782,0.2807275
0.7896366,-0.07694333,0.3310107
0.8313995,-0.0225918,0.3571247
0.8798421,-0.04798397,0.3347031
1.021297,-0.1242727,0.3018519
1.155908,-0.1667366,0.2761736
1.165892,-0.170732,0.2381455
1.21238,-0.1421323,0.2275048
1.258651,-0.03292878,0.2933329
1.215129,0.0960558,0.4046709
1.244283,0.02903664,0.4148625
1.305734,-0.2266024,0.2756477
1.31464,-0.4933826,0.1410458
1.321858,-0.6573114,0.09041744
1.206879,-0.5776301,0.1249753
0.9370586,-0.372577,0.1876108
0.6902618,-0.2441145,0.1937381
0.6557388,-0.175546,0.1747431
0.7591079,-0.2081417,0.1485732
0.8140146,-0.2712284,0.1089772
0.9489177,-0.3514043,0.06843332
0.995145,-0.4270588,0.05321497
0.8534401,-0.3147923,0.0732423
0.8722887,-0.2113106,0.07165889
0.8850328,-0.1444267,0.05493901
0.8651507,-0.05848986,0.04663906
0.9507128,-0.09915992,0.05078195
0.9440238,-0.0562274,0.06941204
0.9824005,0.006440986,0.06501133
1.023807,-0.0146893,0.05744903
0.988711,0.00384555,0.05517109
1.024015,-0.05742681,0.06062679
1.020591,-0.1283843,0.101736
1.028199,-0.1725563,0.1499159
1.037389,-0.1771429,0.1774738
0.998462,-0.07203699,0.1544001
1.026482,-0.02710075,0.1201315
1.079555,-0.05438483,0.1280117
1.190197,-0.130007,0.1270556
1.293413,-0.2600161,0.1290432
1.295356,-0.3711179,0.1530772
1.2426,-0.4140392,0.1518881
1.086363,-0.38712,0.1003718
0.9524492,-0.4600886,0.04617495
0.9637245,-0.5683092,0.09761449
1.068311,-0.5484996,0.1660622
1.205093,-0.4273284,0.1519994
1.227739,-0.2027204,0.1913746
1.108332,-0.1023799,0.2378912
0.9706529,-0.1856801,0.2033916
0.9108086,-0.2048389,0.2072691
0.8932536,-0.1862461,0.2218048
0.8127574,-0.163408,0.2032737
0.7197841,-0.09282037,0.2046296
0.6712647,-0.06041586,0.1993256
0.6601788,-0.09073129,0.2134725
0.6918975,-0.1267594,0.2531432
0.7115557,-0.1605143,0.2759521
0.7100373,-0.1604258,0.3184719
0.7310571,-0.09909751,0.3516322
0.7987277,-0.07383061,0.3443327
0.9374498,-0.1052417,0.3352718
1.114585,-0.1523632,0.2860698
1.261871,-0.1923383,0.1975062
1.361902,-0.1683541,0.1653367
1.407001,-0.1508464,0.1885718
1.386125,-0.1689691,0.1903974
1.376845,-0.1505094,0.2025492
1.414097,-0.1042131,0.3064694
1.3928,-0.1196963,0.38724
1.252338,-0.3664386,0.2686337
1.035005,-0.6156789,0.1223948
0.8340672,-0.4136785,0.1601151
0.6996585,-0.1396334,0.1815994
0.681054,-0.2092113,0.1129965
0.8023138,-0.2166216,0.1077346
0.8948083,-0.2115766,0.08693844
0.9261047,-0.4076434,0.06890734
0.9365248,-0.4201309,0.09609618
0.8590531,-0.3362473,0.06762219
0.8337777,-0.3030771,0.06731465
0.8705618,-0.1722347,0.06645017
0.8926992,-0.1134369,0.02229855
0.9530644,-0.1038449,0.04316348
0.9680366,-0.06902371,0.05356602
0.9709044,-0.03621907,0.04667949
0.9947878,0.02377094,0.05482783
1.004283,0.003033233,0.03473215
1.028427,-0.02817779,0.04322182
1.018652,-0.07816003,0.06795789
1.038448,-0.1997559,0.09102043
1.08935,-0.2401292,0.1267387
1.100211,-0.2633659,0.1537554
1.067215,-0.2089455,0.1674526
0.9942562,-0.03104035,0.1535462
1.037347,-0.0202343,0.1479727
1.177636,-0.1304984,0.1271075
1.293162,-0.2159078,0.08200286
1.331379,-0.3431281,0.1055574
1.188975,-0.4311932,0.128209
0.9957035,-0.4794519,0.1156295
