accx,accy,accz
0.1430435,0.8582404,0.5079076
0.1437065,0.8590809,0.5049226
0.1448624,0.8535234,0.5047835
0.1484423,0.8522739,0.5065643
0.1492003,0.8523913,0.5050091
0.1482776,0.8529684,0.5050126
0.1475699,0.8520864,0.5031928
0.1471017,0.850266,0.5007717
0.1467622,0.8510904,0.5041014
0.1454955,0.8494203,0.5079027
0.1439843,0.8485541,0.506573
0.1444255,0.8477868,0.503754
0.1467648,0.8444545,0.5023412
0.1475646,0.8446376,0.50236
0.1472379,0.846368,0.5032717
0.147202,0.8486272,0.5030438
0.1470922,0.8495286,0.5042655
0.1472389,0.8486411,0.5059821
0.1462214,0.8498583,0.502823
0.145679,0.8492591,0.5012245
0.146815,0.8490766,0.5068527
0.1472993,0.8505766,0.510878
0.1463016,0.8494945,0.5055815
0.1442303,0.8485193,0.5001786
0.1432721,0.8475181,0.5030452
0.1430053,0.8451632,0.5038763
0.1436986,0.8426314,0.501982
0.1478127,0.8442798,0.5050637
0.1510613,0.8493336,0.5063049
0.149555,0.8489595,0.5051889
0.1469777,0.84795,0.5055257
0.1461166,0.8490921,0.5042201
0.1441694,0.8472834,0.5021456
0.1429032,0.847033,0.5022095
0.1427558,0.8471856,0.5083941
0.1392437,0.846104,0.5151732
0.1394188,0.8462315,0.5113611
0.1419056,0.8472362,0.5026965
0.1402505,0.8494686,0.4976677
0.1423049,0.8488406,0.4973934
0.1442346,0.8480531,0.5011368
0.1439181,0.850315,0.5057511
0.1457287,0.8509335,0.5110959
0.1458913,0.8516116,0.5112837
0.1482831,0.8516544,0.506585
0.1489033,0.8509163,0.5075955
0.1458844,0.851753,0.5062433
0.1475544,0.8509328,0.5020529
0.1476292,0.8490966,0.5033821
0.1465483,0.846554,0.502584
0.1474325,0.8448153,0.5035919
0.1449837,0.846178,0.5061561
0.1429704,0.8471195,0.5049855
0.1428148,0.8507881,0.5060547
0.1428723,0.8561145,0.5052657
0.1424201,0.8545245,0.504283
0.1410895,0.8517703,0.5044024
0.1422573,0.8522137,0.5024987
0.1446038,0.8500268,0.5034343
0.1461608,0.8483268,0.5044109
0.14494,0.8489459,0.5053311
0.1407956,0.8483021,0.5036471
0.1396134,0.8486566,0.4993759
0.1409354,0.8486828,0.5010948
0.1430109,0.8475132,0.502775
0.1453076,0.8479675,0.505013
0.1446199,0.8479761,0.5085711
0.1435829,0.8480176,0.5051859
0.1429702,0.8487375,0.5019513
0.1416463,0.8487218,0.5016538
0.1441515,0.8491427,0.5025529
0.1482973,0.8511451,0.5054783
0.1484453,0.8539241,0.5048124
0.1477064,0.8538,0.5032821
0.1464573,0.8525922,0.5030415
0.1431938,0.8520833,0.5022587
0.1427489,0.8500123,0.5040331
0.1419686,0.8503649,0.5046586
0.1389813,0.851019,0.5035309
0.1403044,0.8486018,0.5035857
0.1415405,0.8481863,0.5024015
0.1423678,0.8492041,0.502735
0.1465369,0.8503665,0.5044989
0.1463264,0.8519042,0.5060132
0.144054,0.8512392,0.5084651
0.1446859,0.8492403,0.5078015
0.1450084,0.8482118,0.506242
0.1479638,0.8484976,0.5071169
0.1507886,0.8486572,0.5068794
0.1472922,0.8476355,0.5059018
0.1434733,0.8468831,0.5053642
0.1442359,0.8474011,0.5056066
0.1450135,0.8486269,0.505947
0.1436997,0.8508985,0.5038808
0.1425076,0.8542169,0.5018267
0.1404714,0.8565546,0.5027304
0.1394748,0.8571295,0.5036895
0.1413348,0.8559845,0.5041192
0.1431125,0.8541159,0.5066864
0.146012,0.853219,0.5083777
0.1477247,0.8507512,0.5077734
0.1461681,0.8474511,0.505222
0.1448022,0.8482049,0.4994953
0.1423952,0.8487364,0.4972245
0.1424743,0.844598,0.4999598
0.1450201,0.8416683,0.5026825
0.1441759,0.8419704,0.5045369
0.1443772,0.8409619,0.5039028
0.1448457,0.8403275,0.5049959
0.1435641,0.8439184,0.5070231
0.1430354,0.8475848,0.5053067
0.1415842,0.8482775,0.5082882
0.1439107,0.8511008,0.5132358
0.1474414,0.8543374,0.5123691
0.1457865,0.8531711,0.5107783
0.1461906,0.8547414,0.507063
0.1480772,0.8578039,0.5019727
0.1465098,0.8530081,0.5005006
0.143956,0.8477423,0.5001341
0.1407287,0.8483477,0.5015641
0.1403493,0.8486062,0.5036292
0.1460196,0.8466788,0.5028289
0.149037,0.8452652,0.5023606
0.1415058,0.8464036,0.5039584
0.1334667,0.8497903,0.5072437
0.1361024,0.8520703,0.5100052
0.1411359,0.8507215,0.5059881
0.1435986,0.8481818,0.5002956
0.1474326,0.8486322,0.5026867
0.1472495,0.8498645,0.5034697
0.1461366,0.8499353,0.4979537
0.1479795,0.8500957,0.4968731
0.1450864,0.8485885,0.5002608
0.1430592,0.8464528,0.5068376
0.1431478,0.845997,0.5121073
0.1398962,0.8482256,0.5096264
0.1403954,0.8510875,0.5085832
0.1434254,0.8487074,0.5096638
0.1444056,0.844865,0.5074266
0.142276,0.8445491,0.5059195
0.1392727,0.8460884,0.5037377
0.1431357,0.8493296,0.5016958
0.1473364,0.8505747,0.5033519
0.1474093,0.8493073,0.5049577
0.149354,0.8477872,0.5057901
0.1502785,0.8466357,0.5067309
0.1483529,0.8498282,0.5061516
0.1449156,0.8536414,0.5062315
0.1423248,0.8539769,0.5072513
0.1431884,0.8510086,0.5069896
0.1433216,0.8441906,0.5064926
0.142645,0.8416712,0.50519
0.1437174,0.8445534,0.5030809
0.1447757,0.8461653,0.5013087
0.1462238,0.8477798,0.4993432
0.1464829,0.8492687,0.4984817
0.1460913,0.8496835,0.4981318
0.1477873,0.8499684,0.4983378
0.1472948,0.8501605,0.5023238
0.1457283,0.850013,0.5056003
0.1462215,0.8499742,0.5031948
0.1464753,0.8512995,0.5024972
0.1475334,0.8524698,0.5069192
0.1475496,0.8530466,0.5090422
0.1466769,0.8529166,0.5066877
0.1472341,0.8524302,0.5045093
0.1453994,0.8519831,0.5055435
0.1440224,0.8473675,0.5061747
0.1463482,0.8428196,0.5049784
0.1482809,0.8455005,0.5057347
0.1491119,0.8498022,0.5054226
0.1497647,0.8504114,0.5029935
0.1486863,0.8499165,0.5008126
0.1466864,0.8500159,0.4990852
0.1487093,0.8499248,0.500118
0.151349,0.8495381,0.5006333
0.1496221,0.8473401,0.5003326
0.1494785,0.8448868,0.5021767
0.1491374,0.8460389,0.5023768
0.1452278,0.848485,0.5029667
0.143852,0.8506379,0.5054479
0.1454977,0.8521348,0.5074698
0.1472919,0.8511897,0.5090001
0.1471353,0.849947,0.5074392
0.1451686,0.8491568,0.5057925
0.144081,0.8476254,0.5057632
0.144343,0.845885,0.5044847
0.1458779,0.8444832,0.5054139
0.1469372,0.8466946,0.5063342
0.1469941,0.850851,0.5049504
0.1456936,0.8495152,0.5054753
0.1435485,0.8474775,0.5047878
0.1445701,0.8491408,0.5025816
0.1455091,0.8488449,0.5023271
0.143646,0.849141,0.5008656
0.1419399,0.8512067,0.4979805
0.1415723,0.8523483,0.4957116
0.1450711,0.8539446,0.494713
0.1496126,0.852502,0.496055
0.1503293,0.8486743,0.4979696
0.1482358,0.8457086,0.500863
0.1463033,0.8433047,0.5048626
0.1472555,0.8452371,0.5049185
0.1477057,0.8496846,0.5034581
0.1465455,0.8520687,0.5054054
0.146739,0.8521253,0.5060619
0.1468787,0.8506062,0.5049802
0.1489261,0.8510831,0.5048788
0.1507741,0.8501938,0.5038549
0.1475874,0.8469859,0.5039489
0.144563,0.8468272,0.5045749
0.1441415,0.8450883,0.5036811
0.1443591,0.844539,0.5033622
0.1446991,0.8486666,0.5022515
0.1442861,0.8494913,0.5005073
0.144413,0.8500635,0.4991382
0.1446085,0.8521188,0.4989811
0.1446198,0.8512745,0.5014461
0.1463373,0.8502094,0.5019582
0.1474132,0.8500489,0.5016039
0.1455624,0.8508242,0.5053643
0.1434213,0.8517764,0.5089585
0.1436279,0.851065,0.5090376
0.1442115,0.8497811,0.5087025
0.1443736,0.8499448,0.5088066
0.1458921,0.8519423,0.5038869
0.146921,0.8528058,0.4978628
0.1473369,0.8521457,0.5016891
0.1475119,0.8512323,0.5066797
0.1468495,0.8496531,0.5048699
0.1473823,0.8506337,0.5036622
