accx,accy,accz
0.3020555,0.6726735,0.6694937
0.3044005,0.6586718,0.6813712
0.3048749,0.6672073,0.7012089
0.3026941,0.6663667,0.7026765
0.2985381,0.6617069,0.695367
0.2987575,0.6623013,0.696375
0.2987473,0.6573815,0.691438
0.2945262,0.6584094,0.6873554
0.2971517,0.6637771,0.6845436
0.3006027,0.6688063,0.6775259
0.2977965,0.6725991,0.6769172
0.2994622,0.6694596,0.685966
0.2994721,0.6657844,0.698865
0.290978,0.6627443,0.7038462
0.2807623,0.657068,0.7101794
0.2765132,0.6539537,0.7207844
0.280871,0.648415,0.7169759
0.2816826,0.6384061,0.7123407
0.2791776,0.6387688,0.7150071
0.2801378,0.6453649,0.7124927
0.2781602,0.6482436,0.7110968
0.2780591,0.6538204,0.7097
0.2809751,0.6552832,0.7054944
0.2807988,0.6525707,0.7093375
0.2813731,0.655081,0.7185984
0.2826267,0.654367,0.7242232
0.283752,0.6528507,0.7226021
0.2844807,0.6528868,0.7169329
0.2813206,0.6475821,0.7161864
0.277977,0.6461238,0.7149486
0.2797067,0.648767,0.7064566
0.2815994,0.6517579,0.7005057
0.2786726,0.6576287,0.7082606
0.2755367,0.6588761,0.721271
0.2729341,0.6577028,0.7219312
0.2712221,0.6585624,0.7213943
0.2735821,0.6570111,0.7210265
0.274148,0.6547335,0.709107
0.2725851,0.6537135,0.7080868
0.2712523,0.6534978,0.7149797
0.2684964,0.6514725,0.7150688
0.2685377,0.6471831,0.7192346
0.2675737,0.6465234,0.7228976
0.2639139,0.6486761,0.7272866
0.2657467,0.6486562,0.7282898
0.2697308,0.6475737,0.7230447
0.2712764,0.647205,0.7257563
0.2711949,0.647959,0.7255429
0.2690392,0.6485794,0.7238094
0.2672256,0.6459536,0.7273042
0.2655368,0.6438551,0.7258533
0.2643371,0.6472732,0.7264623
0.2643004,0.650831,0.7267042
0.2609855,0.650754,0.7246433
0.2587711,0.6522074,0.725009
0.2628999,0.6550862,0.7215952
0.2686695,0.6532542,0.7192599
0.2723301,0.6495303,0.7188692
0.2709124,0.6472055,0.7180348
0.2675918,0.6422024,0.7196952
0.2663938,0.638648,0.723027
0.2645752,0.6403423,0.7269164
0.2651358,0.6414263,0.7270439
0.2669482,0.6424942,0.7280682
0.2656321,0.6454917,0.7293737
0.2633147,0.6460609,0.7252802
0.2604735,0.6468408,0.7248149
0.2621006,0.651765,0.7230389
0.2656866,0.6548522,0.7173851
0.2632644,0.6537162,0.7191993
0.262397,0.6513585,0.7219886
0.2631347,0.6487918,0.7220497
0.2626395,0.64763,0.7237471
0.2673332,0.6446108,0.7214448
0.2709631,0.638793,0.7177681
0.2693129,0.6367597,0.7197896
0.2680246,0.6396929,0.7217734
0.2676399,0.6439921,0.7238837
0.2658297,0.6458369,0.7276347
0.2619216,0.6471536,0.7243486
0.2605099,0.651183,0.7198297
0.2630529,0.6529255,0.7224983
0.2646715,0.6537175,0.7269671
0.2641065,0.657246,0.7285084
0.2645116,0.6560176,0.7241885
0.2667966,0.6467332,0.7184304
0.2670209,0.6378173,0.7164803
0.2648855,0.636397,0.7171093
0.2597539,0.6357698,0.7221733
0.2532807,0.630442,0.7286158
0.2539475,0.6338912,0.7309732
0.2537837,0.6506329,0.7316214
0.2479135,0.6644825,0.7336193
0.2493898,0.6637559,0.7335223
0.2516927,0.6529272,0.7289411
0.2487492,0.6482872,0.7267621
0.2505626,0.6501442,0.7282723
0.2526008,0.6476916,0.7296687
0.2533082,0.6449941,0.7311381
0.2553095,0.6437723,0.7306252
0.253887,0.6446213,0.7305601
0.2547409,0.6470096,0.7330282
0.256914,0.6468081,0.7354798
0.2567666,0.6466993,0.7369097
0.2588216,0.6444822,0.7359761
0.2578533,0.6440061,0.7357728
0.2562558,0.6472804,0.7363633
0.2591901,0.6480789,0.7347698
0.2595973,0.6497622,0.7335941
0.2561002,0.6512806,0.73309
0.2536339,0.6530429,0.7328751
0.2577136,0.6536633,0.7316455
0.2639257,0.6505349,0.7285311
0.2648132,0.6506676,0.726602
0.2660875,0.6505441,0.7239219
0.2674197,0.6519388,0.720006
0.2649495,0.6558868,0.7196907
0.2631526,0.6539434,0.7239133
0.2621972,0.6538865,0.7279895
0.2626759,0.6576081,0.7262776
0.2658589,0.6614666,0.7218623
0.2683242,0.6641766,0.7185277
0.269427,0.6543059,0.7153266
0.2695117,0.6361228,0.7173621
0.2700668,0.6281838,0.7237009
0.2731752,0.6343181,0.7284626
0.2759362,0.6411899,0.730743
0.2751261,0.6428507,0.7283798
0.2724619,0.6480752,0.7257731
0.271914,0.6521122,0.722095
0.2721699,0.6507596,0.7148419
0.2711848,0.6536533,0.7128095
0.2709232,0.6579696,0.7099838
0.2715131,0.6586675,0.7053836
0.2729958,0.6572203,0.7080764
0.2742315,0.6544865,0.7113813
0.2750322,0.6535799,0.7161505
0.2756146,0.6529614,0.7212213
0.2745009,0.6507737,0.7196916
0.2749882,0.6493945,0.7156363
0.2754421,0.6501997,0.7109185
0.2742721,0.65225,0.7114885
0.2744577,0.6530273,0.7144297
0.2733246,0.6525916,0.7124056
0.2732294,0.6506855,0.714172
0.274215,0.6479011,0.7168665
0.2728222,0.6457236,0.7197264
0.2715654,0.6444231,0.7260021
0.2686937,0.6477329,0.7227021
0.2675023,0.6515172,0.7147181
0.2712387,0.6491569,0.7116983
0.2730896,0.6475168,0.7118064
0.2711788,0.6493195,0.7163696
0.2665219,0.6496128,0.7180123
0.2624045,0.6498672,0.7186725
0.2628549,0.6504565,0.7234657
0.2621767,0.650395,0.7277615
0.2585018,0.6535523,0.7354209
0.2585893,0.6554983,0.7384384
0.2582197,0.648332,0.7330407
0.2535053,0.6407275,0.7310933
0.2528043,0.6427088,0.7296315
0.2536308,0.6463896,0.7297536
0.2540841,0.6442826,0.7318955
0.2588529,0.6395943,0.7298425
0.2603078,0.6351297,0.7301689
0.2582857,0.6376416,0.730428
0.256115,0.6436862,0.7279454
0.2525479,0.6406085,0.7283731
0.251515,0.6388794,0.7269136
0.250259,0.6415665,0.7260214
0.2494877,0.6403094,0.7299736
0.2502678,0.6438345,0.7330535
0.2487864,0.6472798,0.7340158
0.2490116,0.6446408,0.7335678
0.2512676,0.6437575,0.7347604
0.2533525,0.6434172,0.7371241
0.2524578,0.6421437,0.7362252
0.2501529,0.6411061,0.736755
0.2518367,0.641671,0.7389252
0.2515108,0.6424637,0.738334
0.2498536,0.6425705,0.7381937
0.2503075,0.643867,0.7399714
0.2494301,0.6431556,0.740863
0.2490873,0.6440486,0.7399182
0.2476213,0.6455167,0.7391925
0.2464557,0.6426786,0.7389241
0.2475277,0.6424475,0.7385761
0.2462267,0.6417722,0.7391159
0.2457484,0.6388342,0.7385628
0.2479721,0.6386548,0.7368722
0.250002,0.6378132,0.7370786
0.250533,0.6395804,0.7419973
0.2494531,0.6431505,0.7483225
0.2491316,0.6415164,0.7475978
0.2485623,0.6400423,0.746652
0.2482126,0.6406217,0.749025
0.2492057,0.6405387,0.7424653
0.2495254,0.64296,0.7341681
0.251039,0.6454895,0.7349303
0.2520461,0.6444934,0.7394179
0.2510279,0.6439717,0.7433811
0.2512335,0.6442448,0.7429448
0.2506684,0.6417283,0.7421864
0.2495122,0.6393007,0.7439808
0.2495141,0.6403163,0.7427358
0.2474694,0.6417076,0.7427304
0.2450621,0.6414272,0.7436838
0.2466225,0.6408503,0.7419833
0.2488634,0.6400515,0.7404082
0.2475714,0.6405477,0.7373128
0.245844,0.6433269,0.7367401
0.2462517,0.6452723,0.7392731
0.2487749,0.6450286,0.7383011
0.2527629,0.6428686,0.7361147
0.2537744,0.6401375,0.7343281
0.253333,0.6398818,0.7351572
0.2554132,0.6414938,0.7381514
0.2561018,0.6418536,0.7374888
0.2552448,0.640608,0.7371791
0.2555873,0.6401603,0.7375945
0.25566,0.6411859,0.7353337
0.2552709,0.6420109,0.733629
0.2545289,0.6417633,0.7310129
0.2530153,0.641399,0.7282473
0.2523571,0.6418323,0.7291707
0.2525547,0.6422366,0.7315092
0.2510907,0.6441687,0.7323568
0.2496484,0.6468495,0.7320653
0.2529257,0.6460418,0.7334902
0.2599858,0.6450156,0.7365144
0.2638177,0.6453645,0.7355795
0.2598007,0.6441426,0.7280658
0.2546425,0.6441082,0.7237721
0.2553077,0.6450951,0.7272155
0.2559339,0.6461622,0.72652
0.2541877,0.6514104,0.7226013
0.2544669,0.6559663,0.7223369
0.2562649,0.6524011,0.7226688
0.2592406,0.6461093,0.724318
0.2608384,0.6434017,0.7246743
0.2601824,0.6438158,0.7237896
0.2606099,0.6442672,0.7267385
0.2579378,0.6429553,0.7337372
0.2552074,0.6443725,0.7403143
0.2616642,0.6472885,0.7326981
0.2676682,0.6465267,0.7210343
0.2636382,0.6469927,0.7243861
0.2603832,0.6479637,0.7264524
0.262241,0.6466196,0.7260946
0.2602831,0.6471923,0.7304941
0.2592296,0.6469468,0.7247754
0.2642531,0.6465551,0.7176955
0.2671542,0.647983,0.7209844
0.2669908,0.6473517,0.7263947
0.2662959,0.6483353,0.7280403
0.2655653,0.6496422,0.7254127
0.2652387,0.6479286,0.7246867
0.2639704,0.6485746,0.7202653
0.2636662,0.6491261,0.7131765
0.2630374,0.6475199,0.720564
0.2620259,0.6462121,0.7289414
0.262706,0.643698,0.7260906
0.2624587,0.6438174,0.7257304
0.262085,0.6459464,0.7276214
0.2608516,0.6469616,0.7287284
0.2589873,0.6511039,0.7318901
0.2605821,0.6518696,0.7326847
0.2644982,0.6459745,0.7293657
0.2672821,0.6430937,0.725459
0.2641982,0.6435436,0.7252863
0.258913,0.6443703,0.7274966
0.2591475,0.6455776,0.7262933
0.2594245,0.6471333,0.7258355
0.2576545,0.6488518,0.7281436
0.2583471,0.6494627,0.7278112
0.2582923,0.6503524,0.728588
0.2560538,0.6498171,0.7285762
0.2542678,0.6473991,0.7224907
0.2540592,0.6451199,0.7189783
0.2564957,0.6426375,0.7251481
0.2597736,0.6428588,0.7335708
0.2616393,0.6434607,0.7326181
0.260548,0.6424805,0.7304853
0.2555647,0.642589,0.7335344
0.2529819,0.6424289,0.7329161
0.2561722,0.6441401,0.7327544
0.2580223,0.6463591,0.730163
0.2564536,0.6465507,0.7245903
0.2557975,0.6472429,0.725661
0.2556588,0.6452319,0.726267
0.254704,0.6417157,0.7299884
0.2530605,0.6412443,0.7371596
0.250641,0.6419171,0.7344963
0.2511901,0.642702,0.7291804
0.2542102,0.642325,0.7297848
0.2551937,0.6386682,0.7361331
0.2555082,0.6343182,0.7436621
0.25361,0.6342755,0.7441716
0.2499625,0.6366382,0.740679
0.2496392,0.6374811,0.7387565
0.2501105,0.6391225,0.737105
0.2498185,0.6426865,0.7368303
0.2486485,0.6472372,0.7385999
0.2453096,0.6476539,0.7394722
0.2427951,0.644034,0.7421911
0.2429607,0.6446035,0.7444624
0.2457185,0.6441308,0.74238
0.2490927,0.6410596,0.7423884
0.2507312,0.6402983,0.7409569
0.2496998,0.6387417,0.7370892
0.2467289,0.6372464,0.737528
0.2453574,0.6342586,0.7382781
0.2450782,0.6353824,0.7404756
0.2433811,0.6410486,0.7432551
0.240959,0.6402804,0.7418141
0.2408205,0.641404,0.7402351
0.2418811,0.6420803,0.7359958
0.2403514,0.6385996,0.7318655
0.2407893,0.6407015,0.737105
0.241726,0.6397595,0.7425078
0.2401986,0.6379344,0.74266
0.2416853,0.6405178,0.7443191
0.2431181,0.6397253,0.7426073
0.2448213,0.6376561,0.7390429
0.2465861,0.6351672,0.7430134
0.2436047,0.6346495,0.7455917
0.2422222,0.6357965,0.7412444
0.2423372,0.6361261,0.7391743
0.2413701,0.640066,0.7409671
0.2418697,0.6413538,0.7439991
0.2425355,0.6394914,0.7485688
0.2434088,0.640396,0.7505213
0.2431169,0.6394571,0.7455261
0.2431282,0.6381803,0.7409613
0.2447845,0.6381739,0.7431442
0.2447559,0.6372257,0.7437939
0.2447381,0.6373784,0.7409791
0.2467184,0.6378757,0.7396878
0.2485355,0.6384757,0.7377658
0.2483858,0.6405809,0.7376726
0.2483147,0.6428459,0.7397197
0.2473879,0.6424637,0.7393771
0.2452581,0.639652,0.7411835
0.2461839,0.6395171,0.7442899
0.2456083,0.6414656,0.7431524
0.2434507,0.6422152,0.7424278
0.243217,0.6450226,0.7429797
0.2438407,0.6473036,0.7399552
0.2505817,0.6453019,0.7360695
0.2562135,0.6424435,0.7355094
0.2525836,0.6378076,0.7370891
0.2496741,0.6358802,0.7397738
0.2507529,0.6400769,0.7425606
0.2505532,0.6429534,0.7416761
0.2502685,0.6485183,0.7379899
0.252958,0.6537071,0.7361025
0.2534129,0.6486598,0.7357813
0.2525522,0.6442764,0.7355845
0.2559745,0.6435901,0.7326461
0.257653,0.6419447,0.7245777
0.2569942,0.6415888,0.7172764
0.2568021,0.640422,0.717578
0.2569625,0.6425282,0.727517
0.2582316,0.6471251,0.7369681
0.2582634,0.6469182,0.733049
0.2585053,0.647063,0.7278377
0.2587305,0.6487093,0.7290049
0.2597983,0.6484992,0.7255781
0.2620886,0.6489143,0.7241839
0.2610198,0.6495392,0.7261957
0.2609044,0.6500767,0.723189
0.2628037,0.6499814,0.7232748
0.2642657,0.6478696,0.7250443
0.2660395,0.6467645,0.7263981
0.2649588,0.6471827,0.7305997
0.2630643,0.6473535,0.7286414
0.2623426,0.6472413,0.7263027
0.2619437,0.647076,0.7288422
0.261448,0.6473574,0.72906
0.2580879,0.6472043,0.731801
0.2563449,0.6471119,0.7334617
0.2599892,0.6466804,0.7268339
0.2631368,0.643507,0.7213535
0.2627811,0.6415154,0.7232127
0.2622629,0.6464771,0.7249632
0.2635699,0.6542545,0.7227967
0.2644341,0.6542681,0.7232863
0.2646663,0.647046,0.7234688
0.2655321,0.6426968,0.7211828
0.2650679,0.6446683,0.7226568
0.2628982,0.6491091,0.723642
0.2604746,0.6506493,0.7241994
0.2596847,0.6500261,0.7258671
0.2604354,0.6499439,0.7248539
0.2589528,0.6494683,0.7255474
0.2575983,0.6481094,0.7261689
0.2597534,0.6446224,0.7240906
0.2609143,0.642621,0.7231226
0.2603506,0.643683,0.7219647
0.2607546,0.645157,0.7219909
0.2619694,0.6491262,0.7242928
0.2631056,0.6511677,0.7272848
0.2624529,0.6492713,0.7302502
0.2621326,0.6480833,0.7297919
0.2629231,0.6468864,0.7291578
0.2619292,0.6461974,0.7302514
0.2606475,0.6440613,0.7254202
0.2594333,0.6403909,0.7199047
0.2592182,0.6415364,0.722495
0.260326,0.64445,0.7251106
0.2594949,0.6444497,0.724694
0.2595162,0.6445272,0.7253759
0.2601491,0.6447184,0.725468
0.259342,0.6450619,0.7274125
0.2598829,0.6461942,0.7303629
0.2598094,0.6447856,0.7294164
0.2594749,0.6427521,0.7301614
0.259994,0.6421546,0.7348935
0.2595424,0.6416421,0.7362884
0.2595766,0.6434507,0.7311697
0.2589291,0.6452146,0.7250031
0.257712,0.6445895,0.7256999
0.2573171,0.6452544,0.7302099
0.2558922,0.647349,0.7331734
0.2554325,0.6485183,0.7367063
0.2576556,0.6484764,0.735569
0.2598822,0.6472851,0.7313322
0.259708,0.6440271,0.7334065
0.2573217,0.6409914,0.7334089
0.2544811,0.6405426,0.7305076
0.2526044,0.6408162,0.7322984
0.2525872,0.6427538,0.7313351
0.2533178,0.6457847,0.7296117
0.25429,0.6465204,0.7310799
0.2552243,0.6465438,0.7304345
0.253966,0.6451444,0.7307769
0.2526881,0.6415465,0.7327753
0.2533369,0.6407957,0.7352185
0.254396,0.6407832,0.7389843
0.256046,0.6395632,0.7407904
0.2554719,0.6413927,0.7390666
0.2523862,0.6413592,0.7341585
0.2514328,0.6394101,0.7304101
0.251256,0.6411136,0.73018
0.2506785,0.6430536,0.7309246
0.2514973,0.6451532,0.7329576
0.2526063,0.6459897,0.7356381
0.2529522,0.6446773,0.7377295
0.2527268,0.6437059,0.7372853
0.2527745,0.640961,0.7344052
0.252816,0.641843,0.7331572
0.2525218,0.6445155,0.7347384
0.2521618,0.642438,0.7365959
0.2524668,0.6422927,0.7319991
0.2556401,0.64102,0.7222854
0.2572429,0.6374568,0.7198714
0.2523806,0.6387047,0.7313933
0.2481848,0.6386547,0.7440056
0.2495028,0.6370009,0.7398582
0.2491647,0.6397548,0.7354695
0.2460084,0.6429121,0.7413102
0.2468406,0.6434931,0.7383422
0.2472009,0.643171,0.7356253
0.244826,0.6437866,0.7374436
0.2461177,0.6448667,0.7346799
0.2475635,0.6443418,0.7375452
0.2486883,0.6432764,0.7411505
0.2515678,0.6422643,0.742482
0.2526267,0.6393586,0.7408315
0.2539392,0.6365031,0.7329942
0.2520002,0.6371105,0.7341068
0.2464763,0.6385653,0.7367847
0.2466579,0.6389872,0.7364986
0.247956,0.6402722,0.743175
0.246737,0.6391119,0.7441953
0.2473757,0.6362328,0.7417999
0.2473285,0.636646,0.7412422
0.2469872,0.6337158,0.7367918
0.2474568,0.6288375,0.7355357
0.2474334,0.6321398,0.7385775
0.2490337,0.6355608,0.7423427
0.2506216,0.6355189,0.7439803
0.2500885,0.6389907,0.7422514
0.2497005,0.6400247,0.7402859
0.2501389,0.6379596,0.7381934
0.2495488,0.6390984,0.7388703
0.2467817,0.6394305,0.7411525
0.2433582,0.6392465,0.740943
0.242365,0.640916,0.7398533
0.2444295,0.6405121,0.7381982
0.2458665,0.6407507,0.7373039
0.2457759,0.6423575,0.7382868
0.2465572,0.6415631,0.7393103
0.2483948,0.6412518,0.7392039
0.2507521,0.641062,0.7395925
0.2505308,0.6396434,0.7422242
0.2491473,0.6393243,0.7447466
0.2502588,0.6390529,0.7463269
0.249249,0.6394839,0.7461399
0.2474937,0.6407987,0.7442857
0.2472069,0.6399926,0.7442394
0.245249,0.6385085,0.7431436
0.245993,0.6391894,0.739844
0.2491635,0.6416251,0.7382558
0.2504004,0.6433398,0.7385974
0.2507277,0.6429975,0.7397506
0.2513666,0.642945,0.7401585
0.2533604,0.6432904,0.7401607
0.2533077,0.6428341,0.7390108
0.2519554,0.6429583,0.7384448
0.2535879,0.6422549,0.742265
0.2546581,0.6410139,0.7435897
0.255472,0.6410443,0.7409415
0.2548321,0.6411815,0.7396682
0.2503343,0.6427731,0.7388802
0.2483787,0.6449846,0.7378566
0.2485444,0.6458925,0.7351913
0.2491896,0.6461455,0.7339764
0.2526774,0.6443376,0.735136
0.2558768,0.6416343,0.7345625
0.2563193,0.6391225,0.735262
0.2550003,0.6385036,0.7375234
0.255458,0.6429874,0.739128
0.2562788,0.6458486,0.7376828
0.2560668,0.6437989,0.7342006
0.2583604,0.6422203,0.7327079
0.258857,0.6405102,0.7272778
0.2574692,0.6396568,0.7236399
0.2568805,0.6409742,0.7310762
0.2548812,0.6420586,0.7365561
0.2552814,0.6434384,0.7349231
0.2561679,0.6434404,0.7349695
0.2551022,0.6427175,0.7360741
0.2555046,0.6441774,0.7327001
0.2553253,0.644823,0.7291139
0.2565253,0.6444609,0.7314202
0.260309,0.6453634,0.7330017
0.2613248,0.6457658,0.7310345
0.2609342,0.6441302,0.7299591
0.262418,0.6423309,0.7282131
0.2637167,0.6430869,0.7278808
0.264023,0.6444412,0.7300746
0.2638515,0.6443748,0.7301913
0.2624419,0.6451048,0.7303161
0.260497,0.6471375,0.7309058
0.2595445,0.6492565,0.7293324
0.2613023,0.6489707,0.7288505
0.26352,0.6462489,0.7286472
0.2624265,0.6436677,0.725469
0.2620327,0.6410864,0.7226025
0.2629919,0.6427069,0.7233418
0.2624406,0.6461602,0.7252785
0.2635263,0.6440659,0.7249793
0.2652688,0.643987,0.7255306
0.2650657,0.6464304,0.7294456
0.2631833,0.6469069,0.73348
0.2600347,0.6504071,0.7330456
0.2595682,0.6515098,0.7265014
0.2626504,0.6466575,0.7210411
0.2647935,0.6430187,0.719889
0.2638736,0.6442974,0.7228592
0.2620911,0.6473352,0.7283633
0.2611264,0.6471971,0.7251312
0.2605594,0.6471874,0.7220994
0.2611274,0.6475391,0.7293753
0.2609092,0.6461902,0.7314161
0.2603562,0.6449334,0.7272139
0.2616458,0.6421687,0.7240905
0.2602007,0.6424625,0.7243778
0.2592171,0.6441352,0.7277068
0.2621205,0.6423349,0.726595
0.2626648,0.6433063,0.7267162
0.2616529,0.6443743,0.7297297
0.2606315,0.644485,0.7289101
0.2593673,0.6467896,0.7276947
0.2573315,0.6474004,0.7254881
0.2542509,0.6470553,0.725337
0.2554395,0.6457122,0.7303265
0.2564076,0.6454643,0.7342029
0.2545786,0.6479414,0.7378831
0.2551806,0.6471881,0.7409903
0.2549234,0.644877,0.7394762
0.2553131,0.6442111,0.7373888
0.2563008,0.6442221,0.735664
0.2555086,0.6447204,0.7321299
0.2583443,0.6441873,0.7313773
0.2608368,0.6430746,0.7310094
0.2595969,0.6411903,0.7279297
0.2589104,0.6405488,0.7300759
0.2572311,0.6456756,0.7354343
0.2545782,0.6488265,0.7377526
0.2542222,0.6399798,0.7358076
0.2545946,0.6312216,0.731451
0.2536076,0.6366746,0.7326097
0.2528816,0.6428862,0.7320112
0.2510945,0.6412884,0.7276022
0.2489302,0.642803,0.7323693
0.2503708,0.6447095,0.7369245
0.2513104,0.6440663,0.735841
0.2511031,0.6449446,0.7360227
0.2520501,0.6441769,0.734142
0.2519939,0.6442976,0.7332832
0.2529875,0.644907,0.7360622
0.2532067,0.6433921,0.738372
0.2525508,0.6420855,0.7380969
0.2549145,0.6387414,0.7375572
0.2557487,0.6364674,0.7390964
0.2537181,0.636442,0.7364481
0.2517996,0.6369626,0.7331634
0.250017,0.6385888,0.7352528
0.2464597,0.63761,0.7363174
0.2433225,0.6396957,0.7377163
0.247054,0.6435898,0.7407139
0.2502286,0.6419506,0.7425679
0.2471484,0.6416618,0.7432714
0.2469891,0.6394722,0.7400411
0.2496484,0.6335858,0.7387114
0.251236,0.6336005,0.7420748
0.2515501,0.6367544,0.7423535
0.2493316,0.6371224,0.7421141
0.2481878,0.6360527,0.7421741
0.249527,0.6370493,0.7407195
0.2500919,0.6374659,0.7437877
0.2477133,0.637105,0.7496027
0.2437053,0.6400535,0.7540558
0.2422646,0.6406992,0.752076
0.2429342,0.6399485,0.7467412
0.2422579,0.640487,0.7497697
0.2403255,0.6389923,0.750249
0.2403767,0.6388246,0.7468411
0.2432517,0.6387016,0.7476825
0.2451993,0.6376624,0.7423759
0.2446634,0.6368632,0.7379995
0.2439873,0.6364218,0.7388949
0.244427,0.6389774,0.7387883
0.2437493,0.6392588,0.7452183
0.2422663,0.6374568,0.7527169
0.2421077,0.6375758,0.7507738
0.2405288,0.6368962,0.746797
0.2388839,0.6358841,0.7470858
0.2396598,0.6342369,0.7439679
0.2395683,0.6346036,0.7415356
0.2387419,0.6368895,0.7460636
0.2386743,0.6360011,0.7462246
0.2393831,0.634902,0.7458979
0.240951,0.6346677,0.7491172
0.2428738,0.6348912,0.7499922
0.2437311,0.6365653,0.7498775
0.2423581,0.6380829,0.7469464
0.2409582,0.6407087,0.7448801
0.2390538,0.6424259,0.7439659
0.2371372,0.6398057,0.7469597
0.2384142,0.6372231,0.7537369
0.2410504,0.6368919,0.7480825
0.2439264,0.6354736,0.7427946
0.2436651,0.635231,0.7472059
0.2406614,0.637494,0.7452097
