accx,accy,accz
0.7576241,-0.07706796,-0.563678
0.7854119,-0.07630193,-0.5690921
0.844064,-0.09033244,-0.5159794
0.895641,-0.09941901,-0.5190824
0.840338,-0.1163923,-0.5182794
0.7973515,-0.181556,-0.5263052
0.7674858,-0.2602064,-0.4924874
0.7583775,-0.299195,-0.3927227
0.7727225,-0.2756521,-0.3571726
0.7211667,-0.2311758,-0.3534823
0.676122,-0.1659131,-0.373217
0.6476427,-0.06913261,-0.3880569
0.6304546,-0.06397917,-0.3701361
0.6848441,-0.1243939,-0.3731317
0.7355556,-0.1663702,-0.3454474
0.7700324,-0.2119463,-0.3237441
0.7942488,-0.2129877,-0.3185553
0.7980278,-0.2080258,-0.2827435
0.8796799,-0.2355151,-0.2775562
1.027916,-0.2369676,-0.3033919
1.147261,-0.2239404,-0.3336496
1.190425,-0.2001555,-0.3377812
1.187954,-0.1888284,-0.3399647
1.216134,-0.2293462,-0.4179235
1.250741,-0.3085183,-0.5406661
1.292643,-0.4058534,-0.6474208
1.309304,-0.4347802,-0.7167933
1.121264,-0.3195941,-0.7376566
0.7922345,-0.1690333,-0.6521561
0.6316476,-0.1529314,-0.5437823
0.6799603,-0.2319446,-0.5851955
0.7674215,-0.280984,-0.6403606
0.877177,-0.3009096,-0.6251608
0.9425023,-0.2893861,-0.6254623
0.892694,-0.2601676,-0.580695
0.8567818,-0.2280607,-0.5235457
0.8215837,-0.1592578,-0.4860408
0.78088,-0.110786,-0.4462352
0.8072893,-0.07720577,-0.4610263
0.7983102,-0.02899217,-0.4630939
0.7701711,-0.03350716,-0.4444245
0.736441,-0.04366793,-0.4299858
0.6514907,-0.04291551,-0.3520943
0.6288518,-0.07476281,-0.2933366
0.6490291,-0.08911238,-0.2950453
0.675476,-0.09822568,-0.3217449
0.7398281,-0.1155582,-0.3730596
0.7652866,-0.115491,-0.3857992
0.7784814,-0.09963094,-0.3688476
0.8416185,-0.05823762,-0.355205
0.9327585,-0.02105221,-0.3462383
1.043499,0.007219629,-0.3674307
1.147552,0.02741769,-0.4012795
1.231472,0.003556431,-0.4325856
1.300586,-0.05607058,-0.4686385
1.326272,-0.1380209,-0.5456607
1.299281,-0.1644542,-0.6655331
1.257387,-0.1048657,-0.7680709
1.177224,-0.09990899,-0.8473967
1.022629,-0.1840505,-0.8702982
0.8788615,-0.2481704,-0.7913663
0.7839274,-0.2197548,-0.6833739
0.7183918,-0.1386052,-0.6260497
0.7230044,-0.08210375,-0.6076178
0.7629779,-0.04350241,-0.5868214
0.8132859,-0.04833745,-0.550556
0.8844018,-0.08235842,-0.508816
0.8863074,-0.09370911,-0.4934297
0.8347615,-0.1424006,-0.4985622
0.8082904,-0.1918635,-0.4805506
0.7695752,-0.2043667,-0.4569774
0.7365071,-0.2173513,-0.432829
0.7217891,-0.1965916,-0.387308
0.685656,-0.1652984,-0.3545691
0.6740097,-0.1428224,-0.3556813
0.6831359,-0.1253318,-0.3636594
0.667432,-0.1176164,-0.3477405
0.6742173,-0.1128419,-0.3411993
0.7308779,-0.1544906,-0.3559327
0.8126068,-0.2173631,-0.3439753
0.8723817,-0.2574241,-0.3395398
0.8868688,-0.2508126,-0.334291
0.9569993,-0.2160313,-0.3016407
1.067849,-0.2211403,-0.2991132
1.074858,-0.207313,-0.3003253
1.082189,-0.1906327,-0.2968595
1.162895,-0.2061244,-0.3214297
1.19544,-0.2046972,-0.3772307
1.232487,-0.2743598,-0.4870998
1.317406,-0.3801987,-0.590137
1.352504,-0.4116556,-0.6257989
1.249692,-0.3716654,-0.6072899
0.9111539,-0.2543235,-0.575021
0.5712602,-0.1683583,-0.5729566
0.6445607,-0.2208826,-0.5792863
0.8204623,-0.3184522,-0.6067571
0.766872,-0.3306181,-0.6498119
0.8711359,-0.3110029,-0.6412344
0.9622941,-0.2997186,-0.6064492
0.8253097,-0.2223721,-0.5716001
0.8585207,-0.169192,-0.5418912
0.8510593,-0.1394993,-0.5303037
0.7828881,-0.07881496,-0.5214045
0.8498905,-0.07750752,-0.531756
0.7925338,-0.07880595,-0.5385201
0.7801627,-0.0757391,-0.5086364
0.7801108,-0.09398003,-0.4644628
0.6810042,-0.08419964,-0.4139287
0.674631,-0.08450059,-0.3792584
0.6455373,-0.07972545,-0.3644318
0.6788201,-0.08650419,-0.3572871
0.7486854,-0.1141155,-0.3718381
0.7338401,-0.1156676,-0.3895386
0.7605361,-0.1153043,-0.3954852
0.7789639,-0.08880008,-0.3864933
0.852727,-0.04175287,-0.3682183
0.9557048,-0.01291169,-0.3696297
1.010064,-0.000194184,-0.3771423
1.099535,-0.02474288,-0.3918839
1.17092,-0.07794559,-0.4436779
1.243197,-0.1291066,-0.5152996
1.258003,-0.1297405,-0.6223363
1.236333,-0.08077936,-0.7860504
1.280361,-0.07100452,-0.888232
1.175157,-0.1394135,-0.8540354
0.9786147,-0.2265687,-0.8021815
0.8747058,-0.2296582,-0.7443797
0.7766162,-0.1702183,-0.658903
0.7281022,-0.1318657,-0.6715002
0.7480917,-0.09516171,-0.6878954
0.7724865,-0.08701197,-0.6158339
0.8186064,-0.109803,-0.5732285
0.8553904,-0.1077659,-0.5250626
0.8502887,-0.1215017,-0.5045743
0.8249985,-0.1466348,-0.5359425
0.8026479,-0.1670136,-0.4919383
0.7861151,-0.1987429,-0.4401246
0.7712398,-0.2006328,-0.3978105
0.7420664,-0.188717,-0.3537144
0.6972138,-0.1743,-0.3723618
0.6769247,-0.1446816,-0.3613988
0.6778977,-0.1423355,-0.3370246
0.6802853,-0.1628173,-0.3476617
0.6860365,-0.176443,-0.3428061
0.6975587,-0.1804492,-0.3481112
0.7414278,-0.1948686,-0.3412512
0.7931795,-0.2182034,-0.314401
0.8137561,-0.2038365,-0.2994653
0.86215,-0.179406,-0.295719
0.9743329,-0.1811492,-0.3103326
1.077755,-0.1730805,-0.3143742
1.142646,-0.1609396,-0.3141685
1.190138,-0.1619678,-0.3327692
1.21957,-0.1821621,-0.4038203
1.289178,-0.2668563,-0.5594555
1.390463,-0.3957785,-0.6808709
1.407247,-0.4441232,-0.7192167
1.234885,-0.3545374,-0.7395629
0.880284,-0.2479812,-0.6742032
0.650356,-0.2415841,-0.5697547
0.6854071,-0.2996592,-0.5925439
0.7541748,-0.3599755,-0.6565418
0.8191556,-0.3706298,-0.6558173
0.8685638,-0.323172,-0.6307985
0.8355778,-0.2852801,-0.5758552
0.8050556,-0.2565336,-0.5271301
0.7737533,-0.2127388,-0.477676
0.752915,-0.1535591,-0.4251544
0.7861093,-0.07668567,-0.477056
0.8104022,-0.02737773,-0.5246668
0.8123018,-0.01490671,-0.4999818
0.7949831,-0.02758329,-0.4977309
0.7441749,-0.06210938,-0.4482382
0.7004844,-0.08913906,-0.3774123
0.7029044,-0.1033075,-0.353738
0.7313388,-0.1049032,-0.3387152
0.7508334,-0.1058132,-0.3667393
0.7656994,-0.09509746,-0.41764
0.7736645,-0.05337261,-0.4310237
0.7586984,-0.01614608,-0.4068818
0.7433407,0.002326593,-0.3812918
0.7573532,0.0007808269,-0.3705623
0.8084909,0.007026279,-0.3463378
0.9128937,0.03556691,-0.3473406
1.038724,0.03938772,-0.3754933
1.094299,0.0200918,-0.3790772
1.101127,-0.02744241,-0.3828882
1.157029,-0.06730881,-0.3882957
