accx,accy,accz
0.5430674,-0.2210914,-0.0955197
0.6168114,-0.2061734,-0.1085529
0.6767367,-0.2417415,-0.1005596
0.7374063,-0.2752472,-0.09269888
0.7848222,-0.2843928,-0.09798374
0.8479691,-0.3006464,-0.1312246
0.9801946,-0.2609833,-0.1978258
1.118,-0.2552422,-0.216442
1.224904,-0.320824,-0.1995768
1.289913,-0.401951,-0.1895677
1.297061,-0.4802475,-0.1391629
1.246756,-0.5010247,-0.1235535
1.173609,-0.5439037,-0.2241179
1.148303,-0.5564505,-0.3553281
1.169079,-0.450066,-0.3963149
1.202543,-0.3877347,-0.3557202
1.224387,-0.4487671,-0.3265862
1.208458,-0.5893497,-0.2341776
1.157088,-0.6705478,-0.08945467
1.078663,-0.5702666,-0.0994927
1.024407,-0.3803223,-0.1508895
1.021855,-0.2590723,-0.1059318
0.9887127,-0.2567433,-0.1140636
0.8681782,-0.2690445,-0.1259227
0.7061241,-0.2840845,-0.07500379
0.5600561,-0.3541037,-0.04687242
0.4819499,-0.3691209,-0.0110797
0.4912391,-0.2996709,-0.00960247
0.535775,-0.1957487,-0.05384972
0.6169847,-0.08772928,-0.06689583
0.7267571,-0.09660208,-0.08288976
0.8098212,-0.2127175,-0.06956648
0.8858458,-0.3154927,-0.02676172
0.9348956,-0.3980319,-0.003239232
0.9844429,-0.4599814,0.02033488
1.11514,-0.5621965,0.02394488
1.201854,-0.6464362,0.03040866
1.183332,-0.5314492,0.04090942
1.215372,-0.3919552,0.05352333
1.261796,-0.3471624,0.07640857
1.211315,-0.3446385,0.04718272
1.187048,-0.4291238,-0.001552904
1.200448,-0.5020692,-0.02536198
1.177072,-0.6237605,0.04079606
1.166339,-0.7227437,0.1412318
1.07687,-0.5662003,0.0414731
0.8796919,-0.4157232,-0.1444053
0.7342367,-0.4174173,-0.2468193
0.7377031,-0.5123821,-0.2788986
0.8918059,-0.6669093,-0.2086774
1.04139,-0.6819724,-0.1661036
1.038428,-0.5769243,-0.1587536
0.9056636,-0.4506779,-0.1177762
0.7577851,-0.3374738,-0.1260629
0.6841366,-0.2826314,-0.1153258
0.6548925,-0.2440824,-0.08170991
0.6419458,-0.2362105,-0.0316187
0.6476742,-0.2189292,0.03786206
0.6715584,-0.179601,-0.02017034
0.7177248,-0.1892212,-0.09098697
0.7876864,-0.1928425,-0.0918476
0.8800166,-0.193029,-0.1262324
0.954268,-0.2415465,-0.1295959
1.014099,-0.3030514,-0.1086141
1.055295,-0.3439853,-0.09645568
1.093142,-0.3585519,-0.08380398
1.18474,-0.3663742,-0.1254717
1.257657,-0.3758544,-0.1775067
1.291324,-0.4002477,-0.2194634
1.324562,-0.4865793,-0.342831
1.332974,-0.5997523,-0.4740437
1.288865,-0.6276787,-0.4168329
1.15736,-0.601374,-0.2710911
1.002376,-0.6404953,-0.1860679
0.9216128,-0.6748145,-0.09500418
0.9834499,-0.5865357,-0.1006251
1.132413,-0.4165663,-0.160899
1.195508,-0.2450867,-0.1160022
1.164008,-0.1706477,-0.1074429
1.004293,-0.2276657,-0.09476099
0.7310018,-0.3245078,-0.06487366
0.5633615,-0.4426221,-0.0924007
0.5304993,-0.5181664,-0.03236879
0.5249059,-0.4394842,0.001634398
0.5235728,-0.2996262,-0.02634183
0.5751411,-0.1400674,-0.003959037
0.6541243,-0.02546764,-0.01986611
0.7085198,-0.1047044,-0.01534204
0.818433,-0.2011191,0.01154531
0.9398676,-0.2928159,0.02314078
1.026419,-0.4936132,0.05892404
1.140857,-0.5734211,0.06088895
1.232555,-0.5630313,0.07778491
1.276965,-0.5681989,0.1012312
1.280863,-0.5009582,0.08648925
1.243569,-0.4988889,0.06185307
1.180025,-0.633395,-0.004477291
1.077052,-0.8247806,-0.04025249
0.9521828,-0.8763199,-0.04341249
0.8425375,-0.708257,-0.1021243
0.808328,-0.611463,-0.174325
0.8607248,-0.6292507,-0.2072235
0.9234049,-0.6139165,-0.1697608
0.9683795,-0.5423472,-0.1092719
0.9873006,-0.4178565,-0.0610843
0.9123541,-0.3553381,-0.003317993
0.7632956,-0.3467344,0.0042388
0.6650582,-0.2790162,-0.008810348
0.6184279,-0.1733681,-0.01151856
0.5825164,-0.1286673,-0.05864524
0.5721997,-0.1523641,-0.09346745
0.6057842,-0.1761878,-0.09043243
0.7529143,-0.2464489,-0.09569185
0.921761,-0.3099979,-0.1084059
0.9602156,-0.3012143,-0.1078549
0.9694576,-0.2977027,-0.1019941
1.024606,-0.2761255,-0.1167333
1.035042,-0.2563119,-0.1208298
1.027483,-0.2754292,-0.1168922
1.127594,-0.3101748,-0.1188805
1.260793,-0.3661904,-0.1005577
1.324542,-0.4060339,-0.09120136
1.34241,-0.4178488,-0.08082105
1.228669,-0.3966224,-0.08197828
1.044191,-0.3844738,-0.1562137
0.9970161,-0.4528354,-0.2441662
1.041968,-0.5354811,-0.2551188
1.090337,-0.5588924,-0.1801249
1.138397,-0.5515308,-0.04326882
1.124893,-0.5383008,0.1273724
1.11724,-0.430494,0.143235
1.278208,-0.2884231,-0.1315894
1.395479,-0.3307021,-0.3497315
1.17281,-0.4229936,-0.2366023
0.8803111,-0.425394,-0.07457659
0.813351,-0.4520496,-0.05064424
0.7866814,-0.3984289,-0.03887946
0.7166653,-0.2192438,-0.06996597
0.7001099,-0.05558889,-0.1218482
0.6244136,0.01672603,-0.06100851
0.5213419,-0.06832644,-0.01320019
0.4931988,-0.1711195,0.01367654
0.4419007,-0.2166739,0.09461768
0.4750566,-0.2779758,0.1246125
0.6146542,-0.2534843,0.1271287
0.7511094,-0.2373416,0.1104522
0.9256892,-0.2832546,0.09426679
1.061311,-0.2884318,0.1304377
1.256286,-0.3601051,0.1436062
1.519413,-0.4436458,0.1219734
1.601095,-0.5176542,0.02920367
1.577702,-0.6954732,-0.06646163
1.467141,-0.8599503,-0.02531013
1.237778,-0.8750792,0.003045678
1.025627,-0.6836982,-0.1019568
0.8951102,-0.4680303,-0.231554
0.9327318,-0.4635951,-0.2830589
0.9857231,-0.5297605,-0.241193
0.9196402,-0.5261326,-0.1641385
0.8466748,-0.5163186,-0.125009
0.707817,-0.5118886,-0.1199457
0.5941154,-0.4380899,-0.1312856
0.5872932,-0.2815107,-0.1608993
0.5494745,-0.1290656,-0.182054
0.5605195,-0.06702326,-0.2008708
0.5913465,-0.1087994,-0.1889936
0.6112129,-0.207956,-0.1505545
0.7588827,-0.3461495,-0.1333268
0.8746568,-0.4093658,-0.09936508
0.8806678,-0.3024681,-0.08465206
0.9034119,-0.1862668,-0.1120709
0.9843156,-0.1261285,-0.1543393
1.13547,-0.1028053,-0.2057502
1.227019,-0.1744927,-0.2091422
1.223574,-0.2637558,-0.1785641
1.208892,-0.324655,-0.1373597
1.185705,-0.356732,-0.1083249
1.225963,-0.3403912,-0.1272411
1.355999,-0.3573367,-0.1835445
1.498544,-0.3860454,-0.2953762
1.561278,-0.38597,-0.4398186
1.546939,-0.4386238,-0.5617082
1.385509,-0.5790324,-0.4907779
0.9901896,-0.7782488,-0.251695
0.7915938,-0.8482436,-0.172205
0.9393838,-0.632899,-0.1609135
1.11273,-0.2927981,-0.1345832
1.304464,-0.03478427,-0.1956835
1.268228,0.01111339,-0.169183
0.9942941,-0.1378673,-0.1444356
0.796817,-0.2548611,-0.1486533
0.5159086,-0.280484,-0.05813489
0.368742,-0.2855261,-0.03986022
0.4281692,-0.2505261,-0.04077283
0.3911087,-0.1998653,-0.02421111
0.4650194,-0.1498695,-0.04144708
0.5820253,-0.1351579,-0.009085683
0.6773245,-0.185742,0.007196176
0.8163407,-0.2787812,0.0297661
0.8397286,-0.4545125,0.08899119
0.98487,-0.5864376,0.1190737
1.252784,-0.5850153,0.1120225
1.439365,-0.6056732,0.07901897
1.458389,-0.5730752,0.08543048
1.244394,-0.4054576,0.06958631
1.164581,-0.2889535,-0.01907378
1.186008,-0.3218889,-0.08999554
1.074033,-0.4555665,-0.0898867
0.9680274,-0.5803788,-0.06654949
0.8899867,-0.6356972,-0.1432421
0.9698847,-0.629421,-0.2287417
1.090202,-0.5466554,-0.2477011
1.105725,-0.4107367,-0.2368347
1.129129,-0.3283331,-0.1436584
1.021079,-0.3681565,-0.1080913
0.8572621,-0.3907582,-0.1223891
0.7068846,-0.3412444,-0.09430748
0.5510531,-0.3115443,-0.1188292
0.533738,-0.2356558,-0.1098286
0.5506346,-0.1852448,-0.09880618
