accx,accy,accz
1.21002,-0.1032044,-0.2730356
1.199902,-0.1375231,-0.2830794
1.233389,-0.1873027,-0.3144509
1.339033,-0.294099,-0.3481286
1.315584,-0.4701822,-0.4784887
1.324511,-0.5886395,-0.5710168
1.275333,-0.6546049,-0.5420617
1.073844,-0.6039926,-0.5423762
1.003579,-0.4658302,-0.5936772
1.04279,-0.4392746,-0.592069
1.046264,-0.4640235,-0.5459502
0.9654597,-0.4932006,-0.4383539
0.8594735,-0.5732758,-0.2848586
0.840104,-0.5639759,-0.2700713
0.8078322,-0.4816836,-0.3289312
0.7085009,-0.4119315,-0.2931536
0.5696053,-0.3419286,-0.2772871
0.4862174,-0.3319958,-0.2769626
0.5191186,-0.3161442,-0.2428976
0.5506631,-0.2741505,-0.2671758
0.620737,-0.2892633,-0.2972619
0.6813869,-0.3193326,-0.2998944
0.609069,-0.3687729,-0.242357
0.5632784,-0.4137089,-0.09999544
0.6078512,-0.4178029,-0.06373764
0.6811038,-0.433687,-0.1416366
0.7809574,-0.4448529,-0.1859708
0.8623814,-0.4387561,-0.187843
0.8979964,-0.430055,-0.1379711
0.939026,-0.4312762,-0.07381892
1.012305,-0.467659,-0.05485257
1.092753,-0.5070874,-0.0797759
1.148401,-0.5279961,-0.1174059
1.144008,-0.5976788,-0.1655618
1.166573,-0.7119028,-0.2837367
1.222563,-0.7055862,-0.4056835
1.140838,-0.5894241,-0.4379063
0.9674851,-0.5449206,-0.4284784
0.8587143,-0.5735219,-0.4115518
0.9022651,-0.6106443,-0.4017319
1.034416,-0.6004347,-0.4331629
1.055935,-0.5169,-0.4681535
0.981876,-0.4213276,-0.4190577
0.8715164,-0.3790435,-0.3134464
0.7786936,-0.4243448,-0.2443607
0.7621688,-0.429925,-0.2352444
0.7091679,-0.33667,-0.2769383
0.6511877,-0.2561053,-0.3064351
0.6221518,-0.2106589,-0.3024512
0.5860463,-0.2331812,-0.2849427
0.5944338,-0.2789775,-0.2522172
0.6051737,-0.3183188,-0.2709878
0.6558018,-0.3783393,-0.3075758
0.7417745,-0.3304797,-0.3173427
0.79731,-0.2386612,-0.3467206
0.844249,-0.1983086,-0.3410853
0.8594509,-0.1553985,-0.3282305
0.9356442,-0.1468699,-0.3485688
1.038083,-0.1487099,-0.3417237
1.08153,-0.1659814,-0.3378729
1.167226,-0.1839755,-0.3229059
1.226573,-0.193531,-0.2890237
1.253625,-0.2877161,-0.3224068
1.301285,-0.3822271,-0.4360457
1.292611,-0.4838004,-0.5525752
1.234059,-0.6132927,-0.5595292
1.115956,-0.6012292,-0.5385532
1.008089,-0.5122627,-0.6008615
1.02053,-0.4686203,-0.5952799
1.043867,-0.4523332,-0.5267326
0.992206,-0.4676279,-0.4522616
0.9393865,-0.4999183,-0.3041893
0.9163475,-0.5092316,-0.2634539
0.8915005,-0.4532045,-0.3290543
0.8276081,-0.3698181,-0.3116028
0.7160419,-0.3592886,-0.3013487
0.6135122,-0.3882735,-0.2911646
0.5138239,-0.377201,-0.2503327
0.4845881,-0.3740859,-0.2611748
0.568807,-0.3663271,-0.2658455
0.5798456,-0.3146688,-0.2553101
0.5916412,-0.3091603,-0.2548483
0.6323429,-0.3497332,-0.2151828
0.5774016,-0.3901452,-0.1295406
0.6171249,-0.4202807,-0.08126962
0.6911748,-0.4321065,-0.1426074
0.7333094,-0.4682224,-0.1966376
0.82988,-0.4809338,-0.1652337
0.8715765,-0.4634361,-0.1549687
0.9491923,-0.4753026,-0.1614505
1.009578,-0.4680547,-0.1194466
1.026878,-0.4650804,-0.07235062
1.10632,-0.4905689,-0.06187665
1.110089,-0.5470183,-0.1248674
1.200255,-0.736769,-0.2731256
1.322553,-0.9127764,-0.4297769
1.215964,-0.8017503,-0.5018126
1.018774,-0.5998099,-0.4490282
0.7750061,-0.5944351,-0.3734941
0.7075271,-0.6544724,-0.3660616
0.8793258,-0.6723762,-0.3855393
0.9095413,-0.6302305,-0.4209173
0.8709586,-0.4945624,-0.4060217
0.8850144,-0.4126955,-0.3274363
0.8313079,-0.394772,-0.2770581
0.7590891,-0.3806797,-0.2395127
0.698068,-0.3597141,-0.2326417
0.6505352,-0.2587081,-0.2384486
0.6064327,-0.2052993,-0.2448431
0.5739285,-0.2375887,-0.2907663
0.6052646,-0.2918277,-0.2761302
0.6398256,-0.3859609,-0.2573633
0.68761,-0.4092105,-0.2860607
0.7496475,-0.38506,-0.2870704
0.7506284,-0.31629,-0.3260028
0.7855173,-0.1616247,-0.3546814
0.8833609,-0.1106684,-0.3613135
0.9869996,-0.1463519,-0.4011955
1.103502,-0.1308292,-0.3886174
1.167668,-0.1127599,-0.3658098
1.176623,-0.121252,-0.3639668
1.195399,-0.1912496,-0.3559794
1.227725,-0.3569613,-0.4017185
1.267807,-0.5264038,-0.479456
1.274559,-0.6670388,-0.5255086
1.168894,-0.7612501,-0.5186567
0.9762544,-0.6519548,-0.5185995
0.9070454,-0.477592,-0.5603111
0.9996177,-0.4958013,-0.5499417
1.016473,-0.5410202,-0.4800453
0.9307185,-0.5482391,-0.3735134
0.8777701,-0.5973614,-0.2584261
0.8699839,-0.5503829,-0.2548067
0.8354863,-0.4489716,-0.2970068
0.7090935,-0.3887851,-0.2833988
0.5767934,-0.3434474,-0.2807269
0.5505557,-0.3653111,-0.2794819
0.6098464,-0.3917342,-0.2772522
0.6515703,-0.3816996,-0.2967395
0.6134999,-0.3791953,-0.2842661
0.5849829,-0.3452902,-0.2336283
0.5928908,-0.3388133,-0.1831046
0.6117447,-0.3795176,-0.1929621
0.6742891,-0.4126338,-0.2197408
0.7125171,-0.4432704,-0.1863166
0.7425718,-0.4232104,-0.1831473
0.8287826,-0.3800029,-0.2030659
0.8843076,-0.3717029,-0.1867333
0.9143758,-0.3843565,-0.1736348
0.967258,-0.4227326,-0.145059
1.002795,-0.4550583,-0.1340815
1.059932,-0.5000481,-0.1663243
1.168356,-0.6112969,-0.2651591
1.285349,-0.8246918,-0.4328775
1.427144,-1.027774,-0.4569267
1.415848,-0.9669532,-0.3899383
0.961534,-0.8805251,-0.4192091
0.4546804,-0.9701588,-0.3794349
0.528991,-0.9349721,-0.3215571
0.8373827,-0.8682282,-0.4127093
0.8592154,-0.7639346,-0.4994317
0.8413821,-0.518094,-0.5013969
0.8623405,-0.4785148,-0.4472049
0.8587179,-0.4479962,-0.360396
0.9227112,-0.3440688,-0.3070517
0.8761603,-0.4529008,-0.30014
0.8136796,-0.4447239,-0.3122358
0.8030707,-0.3564602,-0.3108156
0.6968076,-0.3868439,-0.3086283
0.6803238,-0.3696229,-0.3109233
0.6908107,-0.4344776,-0.3009585
0.6657193,-0.4881203,-0.3206684
0.7000137,-0.4470962,-0.3521517
0.6967095,-0.4266234,-0.374267
0.7316316,-0.3052442,-0.4017088
0.7689134,-0.1903389,-0.3867063
0.7492861,-0.138265,-0.34498
0.7558188,-0.09005134,-0.3127368
0.7500748,-0.1131481,-0.2675632
0.7694761,-0.1202131,-0.2274161
0.8422567,-0.1232005,-0.2234464
0.982032,-0.1361928,-0.2630432
1.151755,-0.1210239,-0.2988064
1.231083,-0.1382952,-0.2584482
1.259492,-0.1579557,-0.182315
1.287681,-0.1889286,-0.1720799
1.344706,-0.2521746,-0.2840826
1.417621,-0.3782995,-0.4542519
1.371783,-0.5783937,-0.51881
1.153875,-0.7170769,-0.524128
0.9097099,-0.7458902,-0.6045975
0.8892017,-0.6554965,-0.6503548
1.017366,-0.5516147,-0.6055157
1.009955,-0.5971271,-0.5463943
0.9263336,-0.6142619,-0.453795
0.865165,-0.5309519,-0.3280261
0.82221,-0.5013047,-0.2830558
0.8288673,-0.476197,-0.3327136
0.7714721,-0.4326453,-0.3183479
0.669113,-0.3753574,-0.2738348
0.6067573,-0.2819334,-0.2810782
0.5372785,-0.252688,-0.2570914
0.5484852,-0.2749214,-0.2588708
0.6288912,-0.3141175,-0.2613719
0.6746184,-0.3937342,-0.2074602
0.6763551,-0.4297341,-0.1762548
0.6718895,-0.4161784,-0.1472416
0.7571535,-0.4077775,-0.1942966
0.8205866,-0.4112242,-0.2611154
0.832421,-0.4471592,-0.1803216
0.9105478,-0.4850948,-0.1142726
0.9325759,-0.4715267,-0.1259086
0.934701,-0.4495286,-0.1120784
1.009327,-0.4670215,-0.09509134
1.056631,-0.4656246,-0.08659795
1.084341,-0.4944927,-0.1161912
1.143435,-0.6744291,-0.2558705
1.222094,-0.8450259,-0.4380498
1.201128,-0.7980923,-0.472442
1.07346,-0.6923078,-0.4174399
0.9695265,-0.6840147,-0.4501999
0.8552791,-0.6459533,-0.4509683
0.8063912,-0.6508626,-0.3985726
0.8817937,-0.718873,-0.4234358
0.9357447,-0.6346071,-0.4547423
0.9499953,-0.5393951,-0.466635
0.8946776,-0.4822438,-0.4190279
0.8000602,-0.4102395,-0.2785835
0.7511892,-0.440379,-0.2264401
0.6596892,-0.3856682,-0.2652669
0.5797941,-0.2580507,-0.275073
0.5847666,-0.2171287,-0.2753643
0.5907176,-0.1930509,-0.2773268
0.6044136,-0.2344093,-0.2810334
0.6541891,-0.2941533,-0.2805566
0.7174881,-0.3157812,-0.2908298
0.7503982,-0.284649,-0.3166054
0.7608923,-0.1845604,-0.3346917
0.8257965,-0.1499635,-0.3544116
0.9217258,-0.1554933,-0.3648214
1.000733,-0.1764316,-0.3782156
1.098074,-0.2130104,-0.3774532
1.211227,-0.1699792,-0.3546786
1.296242,-0.1511382,-0.3515816
1.344724,-0.2257402,-0.3557354
1.394489,-0.3469589,-0.4380148
1.433878,-0.5017733,-0.547843
1.38383,-0.6547672,-0.5183349
1.274363,-0.7278043,-0.49177
1.081212,-0.6050143,-0.5542455
0.8376231,-0.446621,-0.564524
0.8709875,-0.4827136,-0.5429499
0.9898803,-0.567221,-0.5048219
0.8755443,-0.5990241,-0.3908457
0.8760854,-0.6078394,-0.3069638
0.8774775,-0.543549,-0.3171016
0.7211179,-0.4524788,-0.3126938
0.7391962,-0.3802125,-0.2884792
0.6655816,-0.3474248,-0.3024032
0.4309075,-0.342101,-0.2961877
0.3809004,-0.3152649,-0.27842
0.4301617,-0.3405921,-0.2810422
0.4954558,-0.360207,-0.2490397
0.5662415,-0.3434411,-0.2263562
0.6601248,-0.3831697,-0.2090552
0.7262609,-0.3725895,-0.1742401
0.7365729,-0.3606034,-0.2040393
0.8209241,-0.4113238,-0.2167207
0.8307233,-0.4451311,-0.186353
0.808434,-0.5240406,-0.1897841
0.858038,-0.5815805,-0.1701243
0.8522654,-0.5772302,-0.1363879
0.9116326,-0.5294602,-0.1136407
0.9527831,-0.3944671,-0.1138211
0.932468,-0.2977541,-0.1396323
0.9810243,-0.2946247,-0.1528509
0.9672047,-0.3960638,-0.2128954
0.9803084,-0.6384194,-0.295914
1.102599,-0.9225266,-0.3750827
1.220532,-1.048393,-0.4865237
1.223584,-0.8364143,-0.5133638
0.9989396,-0.5503939,-0.4460712
0.7814832,-0.5388802,-0.4140072
0.7881641,-0.67659,-0.4511381
0.8878832,-0.7739414,-0.4896154
0.9117342,-0.7257833,-0.4580194
0.8187485,-0.5716969,-0.399104
0.7448952,-0.4693441,-0.3331138
0.7401591,-0.4210275,-0.2697315
0.7293396,-0.4178229,-0.2282968
0.6989122,-0.4008777,-0.1842225
0.6753818,-0.3424847,-0.2098844
0.6464848,-0.2944107,-0.2483043
0.6065744,-0.2237279,-0.2198113
0.6308138,-0.2280326,-0.2387072
0.6771988,-0.2796099,-0.282633
0.7326029,-0.2803127,-0.3417143
