accx,accy,accz
1.030665,-0.144179,0.4703052
1.05454,-0.1553971,0.4966661
1.119768,-0.2282917,0.4831273
1.328083,-0.3680311,0.4777604
1.476519,-0.4045912,0.4847047
1.352929,-0.3513239,0.4267945
1.140018,-0.3398577,0.3503116
1.020346,-0.3232816,0.3224036
0.9933682,-0.3098943,0.3115084
1.00555,-0.3271291,0.2579023
0.9832954,-0.3046191,0.1966977
1.023879,-0.2844466,0.1839388
1.078873,-0.277535,0.1338244
1.011398,-0.2474382,0.09024135
0.961914,-0.2208187,0.1504567
0.9262565,-0.1642627,0.1756323
0.8955981,-0.1419562,0.1590717
0.9043191,-0.1834846,0.1796845
0.8488312,-0.1848036,0.1731931
0.8403446,-0.1884248,0.1546792
0.8570327,-0.1662884,0.1306852
0.8133357,-0.09432244,0.08412364
0.8210173,-0.09520743,0.05768405
0.8325924,-0.1168733,0.04845695
0.8528094,-0.1173827,0.05925402
0.8871744,-0.1258507,0.07667586
0.8942143,-0.09061415,0.07205473
0.9306326,-0.02357086,0.07065288
0.9445214,0.04608082,0.07425848
0.9601583,0.09385605,0.07554193
1.017433,0.1046003,0.08851668
1.059309,0.1058237,0.1032136
1.095341,0.1000476,0.1168432
1.09604,0.08733511,0.1519397
1.088686,0.03950974,0.1918162
1.13391,-0.05539482,0.1928682
1.222956,-0.1395207,0.1684434
1.361195,-0.1695633,0.1400201
1.467447,-0.144994,0.1055304
1.477151,-0.1347016,0.09248104
1.446142,-0.1728721,0.08220741
1.409506,-0.1947816,0.0286368
1.351127,-0.2008028,-0.02091289
1.247529,-0.2322377,-0.007843945
1.130273,-0.2690828,0.06429934
1.029382,-0.2779558,0.1483847
0.9502962,-0.2524075,0.1731834
0.9025062,-0.2145908,0.1490654
0.8512115,-0.194386,0.1469114
0.8321924,-0.21021,0.1520819
0.8360362,-0.2413253,0.1435987
0.779706,-0.2582322,0.171678
0.7492528,-0.2727809,0.226406
0.7526976,-0.2903591,0.2681648
0.7451846,-0.2984851,0.2870235
0.7819873,-0.2728718,0.2588735
0.8296107,-0.2023625,0.2256007
0.8938263,-0.1299123,0.2286835
0.9259254,-0.0887694,0.2399186
0.8725248,-0.08881255,0.2532183
0.8343183,-0.1307429,0.2586602
0.7926862,-0.1916708,0.2700762
0.7534252,-0.2375586,0.3065474
0.7490147,-0.2442394,0.3308301
0.7385126,-0.2354771,0.3432837
0.7665441,-0.2180357,0.357536
0.8048311,-0.1753863,0.3628556
0.8407311,-0.1302146,0.3711337
0.9036267,-0.09730728,0.3818358
0.9203638,-0.09548407,0.3816059
0.9044753,-0.1258484,0.3871136
0.9146026,-0.152535,0.4025103
0.95011,-0.1646903,0.3974046
1.044553,-0.1836444,0.3936664
1.226945,-0.2514875,0.4209084
1.380168,-0.3324253,0.4376504
1.358323,-0.3570847,0.4249182
1.240333,-0.3871364,0.3959642
1.161631,-0.4497471,0.3688844
1.128692,-0.4492299,0.3534928
1.106044,-0.4050502,0.2994226
1.077914,-0.3913378,0.2101596
1.071679,-0.3663537,0.1596602
1.047639,-0.3349155,0.1240923
0.9632494,-0.3140468,0.08525109
0.902895,-0.2586848,0.1002832
0.8963923,-0.2051986,0.1226187
0.9143934,-0.175472,0.1232954
0.9359216,-0.1673824,0.1450625
0.9289785,-0.1800367,0.1443566
0.8976298,-0.1543859,0.1255667
0.8492014,-0.1202989,0.1138209
0.8348431,-0.1152656,0.09973991
0.8530728,-0.1155233,0.1076358
0.8328611,-0.121961,0.09926997
0.8272875,-0.119458,0.08585463
0.8527311,-0.1304616,0.09270696
0.8793516,-0.1483997,0.079459
0.9184487,-0.1367841,0.08026351
0.932013,-0.1254048,0.09029509
0.9431234,-0.1009233,0.09014262
0.9519723,-0.05768858,0.09979696
0.9361172,-0.02421026,0.09654423
0.9675488,0.01320224,0.09227224
1.015074,0.04972274,0.09381015
1.028738,0.066008,0.1003609
1.041637,0.05862021,0.1248198
1.052133,0.037147,0.1376551
1.080283,-0.0006597074,0.1353097
1.122139,-0.06221246,0.1376669
1.179022,-0.1213734,0.1378321
1.322996,-0.1615738,0.1184288
1.481569,-0.1829365,0.09721258
1.494512,-0.202925,0.1062723
1.430246,-0.2337324,0.1107049
1.418661,-0.2330474,0.08292428
1.354702,-0.1989908,0.04530747
1.227588,-0.1923113,0.02295643
1.168728,-0.248648,0.04529318
1.121652,-0.3338926,0.07832113
1.070963,-0.3638295,0.08655507
1.019063,-0.3489532,0.1269213
0.9441073,-0.3437529,0.191819
0.9312844,-0.3125255,0.2218805
0.8889194,-0.2656069,0.2433021
0.8078052,-0.2349518,0.2585375
0.780133,-0.2001196,0.2378739
0.7131891,-0.1870492,0.2182547
0.6871433,-0.1952154,0.2145112
0.7335893,-0.1932879,0.2016045
0.7391321,-0.1934109,0.2005553
0.7567187,-0.1916356,0.2176059
0.7704201,-0.1756649,0.2324986
0.762759,-0.1539515,0.2643272
0.7731169,-0.1512174,0.2947415
0.7757633,-0.1685284,0.3020613
0.7882114,-0.1751468,0.3266319
0.8118924,-0.1775053,0.3513051
0.844427,-0.1916952,0.3495055
0.871641,-0.2084563,0.349106
0.8615575,-0.2111063,0.3547527
0.857378,-0.1947347,0.3689784
0.8585723,-0.170932,0.3893502
0.85043,-0.1419964,0.3978337
0.8499458,-0.1297787,0.3901476
0.8495483,-0.1372226,0.3757281
0.8919643,-0.1314892,0.3709563
0.974773,-0.1300032,0.3681938
1.017619,-0.1591802,0.3605374
1.038387,-0.2352483,0.3629904
1.136674,-0.3223037,0.3868116
1.297143,-0.3368201,0.4102178
1.360591,-0.3319205,0.3860195
1.287567,-0.3293914,0.3564356
1.217321,-0.2847648,0.3645503
1.194939,-0.3150424,0.3189789
1.132268,-0.3832583,0.2134631
1.020287,-0.3882791,0.1713384
0.9506171,-0.4493831,0.2057172
0.9457236,-0.5093242,0.2194269
0.9438511,-0.4845484,0.1864591
0.9293981,-0.4466788,0.1624525
0.9441977,-0.3658704,0.1487161
0.9706402,-0.2817954,0.1364741
0.9589731,-0.2196985,0.1409888
0.9276304,-0.1350029,0.1327483
0.8806347,-0.08473832,0.1222786
0.8368964,-0.05360487,0.1205014
0.839703,-0.02836721,0.1069597
0.8382762,-0.03883689,0.1040113
0.8252159,-0.05454084,0.1012149
0.8402078,-0.1122718,0.1079574
0.8579925,-0.2004335,0.138238
0.8774827,-0.2010056,0.1369387
0.9091453,-0.1362985,0.1113455
0.9382631,-0.1077834,0.09586758
0.9380791,-0.0880076,0.09469984
0.9219262,-0.01667522,0.09132795
0.9347148,0.08998712,0.06699657
0.9458923,0.1338082,0.07044185
0.9696612,0.07964198,0.09580835
1.026481,0.05162801,0.1049515
1.028875,0.04142472,0.116507
1.010548,-0.00670299,0.111427
1.031399,-0.02567794,0.1042119
1.037676,-0.04015702,0.1098
1.044681,-0.04280615,0.1008722
1.06926,-0.03934684,0.1048033
1.111899,-0.09025941,0.1135174
1.213838,-0.136473,0.1123703
1.337809,-0.1602923,0.1182019
1.423198,-0.165912,0.1193398
1.468398,-0.1764549,0.1221072
1.471473,-0.1988929,0.1058455
1.413246,-0.1989484,0.08506985
1.296872,-0.2571649,0.1286297
1.164842,-0.3197613,0.2025421
1.075125,-0.3180101,0.2539685
1.027927,-0.3116593,0.2776501
0.9596453,-0.265272,0.2717346
0.9158658,-0.2100613,0.2565084
0.9576857,-0.1786382,0.2428211
0.9730109,-0.1686676,0.2380259
0.9253358,-0.2011559,0.2330314
0.8641001,-0.234815,0.1990939
0.7647603,-0.2839793,0.1721674
0.6905019,-0.308381,0.188928
0.6939998,-0.2874345,0.2069201
0.7146766,-0.2919007,0.2062163
0.7464334,-0.2816451,0.2100548
0.791197,-0.2517587,0.2088987
0.8144019,-0.2155633,0.1988582
0.8189531,-0.1702173,0.1976817
0.8272655,-0.1602893,0.2040541
0.8390337,-0.1618594,0.2192456
0.8371962,-0.1889496,0.2552061
0.8296628,-0.2520649,0.3187835
0.8263719,-0.2703257,0.36219
0.8290854,-0.2360526,0.3406721
0.8493661,-0.1976212,0.3233723
0.8708558,-0.1744513,0.3295659
0.8735536,-0.1558887,0.3206085
0.8637596,-0.1418947,0.3404918
0.8556641,-0.1456118,0.3685154
0.8494882,-0.1545782,0.3657648
0.8378856,-0.1713212,0.3673176
0.850068,-0.1850132,0.3677734
0.9120751,-0.1743893,0.3651141
0.9972273,-0.1654394,0.3565848
1.058962,-0.1740502,0.3338323
1.113364,-0.2135243,0.3347742
1.190554,-0.2930892,0.3679507
1.20873,-0.3374366,0.4009008
1.167149,-0.3031413,0.4076963
1.149937,-0.2856205,0.4066998
1.116358,-0.3265006,0.3947471
1.097845,-0.3711737,0.3390831
1.13739,-0.412485,0.2928785
1.143733,-0.418754,0.2555355
1.110451,-0.3909481,0.1906394
1.063949,-0.3937522,0.1627994
1.009946,-0.3906941,0.1614133
0.9750303,-0.3815619,0.1534132
0.959315,-0.3891767,0.1630475
0.9674497,-0.3612354,0.1656526
0.9721926,-0.3244352,0.1573498
0.9776202,-0.2735633,0.1380466
1.004446,-0.1906592,0.09623813
1.005792,-0.1555478,0.07316399
0.9820492,-0.1675549,0.08435641
0.9419409,-0.1788675,0.09505351
0.8961172,-0.1897726,0.09921844
0.8763746,-0.2010287,0.1230299
0.8650512,-0.1884598,0.140973
0.8694574,-0.1494052,0.1291502
0.8840805,-0.1224699,0.1219882
0.8929499,-0.1070283,0.1102317
0.9204882,-0.104616,0.09199363
0.9484755,-0.1082769,0.09777115
0.9616854,-0.09534015,0.1018697
0.9647163,-0.08940806,0.09427976
0.9643202,-0.06847759,0.09897097
0.9732515,-0.0376022,0.1138256
0.9758981,-0.0383818,0.1263684
0.9801936,-0.03688834,0.1269221
0.9837148,-0.02968942,0.1291252
0.9739859,-0.02589005,0.1433298
0.9773456,-0.00158536,0.1407469
0.9800526,0.03587533,0.1322797
0.9844019,0.05430693,0.1426969
1.009731,0.04220839,0.1469177
