accx,accy,accz
1.526028,-0.3871104,0.2544256
1.902178,-0.3301101,0.2571878
1.87759,-0.139636,0.2484444
1.567913,-0.02729906,0.2950328
1.450057,-0.09594871,0.3365836
1.502518,-0.2285665,0.3913056
1.441875,-0.172008,0.3847649
1.27753,-0.09217939,0.2928862
1.035803,-0.1159498,0.2580601
0.8766535,-0.07075475,0.2139122
0.7737125,-0.07622272,0.1768981
0.7311228,-0.05347252,0.2084916
0.762425,0.01141741,0.18626
0.6668368,-0.03995294,0.1673347
0.5713889,-0.0591969,0.1721185
0.5326794,-0.1067587,0.1513936
0.5393047,-0.09897037,0.1496062
0.5801551,0.001590275,0.1372765
0.5450055,-0.03839002,0.1345201
0.6013398,-0.06544536,0.1327728
0.6819409,-0.0727444,0.1033688
0.6878246,-0.04962076,0.09884113
0.7282493,0.04443652,0.1496527
0.7638182,-0.02117916,0.2428991
0.8385014,-0.1101238,0.2501801
0.9772187,-0.1558272,0.1500276
1.297025,-0.2176975,0.02123386
1.640899,-0.224465,-0.08942477
1.57311,-0.2546662,-0.05288575
1.474498,-0.1644915,0.02719513
1.625456,0.09540366,0.04192356
1.612708,0.247241,0.1183525
1.476438,0.1211045,0.1565572
1.342316,-0.1053227,0.1160102
1.159902,-0.0936532,0.1228499
1.116345,-0.04964469,0.09970567
1.129221,-0.1188741,0.03860724
1.018865,-0.08596663,0.01310775
0.8705087,-0.05643691,-0.01025984
0.790237,0.03158064,-0.03020083
0.8279138,0.1588321,-0.02547089
0.8232416,0.1238172,0.006979031
0.7348615,0.08032162,0.02853558
0.6796126,0.03058176,-0.01623991
0.6358242,-0.01471638,-0.06116241
0.664375,0.004794637,-0.02711496
0.6973443,-0.02288623,0.05942539
0.7182603,-0.02077639,0.1586885
0.8022567,0.05708659,0.1996152
0.7890939,0.1571455,0.1424213
0.7869697,0.209248,0.1124223
0.9066283,0.1909311,0.1368786
0.97634,0.1933297,0.1081957
0.9533774,0.1076015,0.05976399
0.9310973,-0.1325403,0.05352928
1.094647,-0.3548464,0.1620536
1.412102,-0.4091923,0.31164
1.671929,-0.2193341,0.2704296
1.748857,-0.04515826,0.2406529
1.667087,-0.1987698,0.3902337
1.625971,-0.3257059,0.4325033
1.489333,-0.1584701,0.3570902
1.18461,-0.05131622,0.3230945
1.035225,-0.0496801,0.3273217
0.9734098,-0.02404508,0.3170361
0.8848723,-0.02309309,0.2486647
0.8565469,0.009008379,0.2405147
0.8024375,-0.05387026,0.2834052
0.7390492,-0.1763975,0.2761529
0.7185543,-0.1385733,0.2736336
0.6950766,-0.07893964,0.23394
0.6649643,-0.04153431,0.1715372
0.6356316,-0.01365477,0.1504443
0.6344379,-0.06566881,0.1367708
0.6590504,-0.08045111,0.1395874
0.6655536,-0.06005348,0.1267758
0.6612213,-0.06675211,0.1054113
0.671519,-0.07922138,0.1099611
0.6966078,-0.09482918,0.1328906
0.7293642,-0.06792765,0.1873382
0.7395768,-0.04580988,0.2302821
0.7359991,-0.08647337,0.247482
0.8328804,-0.1272123,0.1901257
1.183978,-0.16487,-0.01140407
1.689518,-0.2363639,-0.1805825
1.883614,-0.2585729,-0.1180267
1.758931,-0.134753,0.03106522
1.745748,0.03035834,0.07916583
1.621419,0.07209589,0.1035168
1.262846,-0.01187318,0.1067551
1.122659,-0.0718308,0.1163412
1.128708,-0.01411763,0.1717729
1.067543,0.01936079,0.08084578
1.012522,-0.01432156,-0.005203621
0.903916,0.00985306,0.02865522
0.8106391,0.07395822,-0.03544852
0.8434872,0.1508028,-0.07060934
0.8998095,0.1931243,-0.01285985
0.8947928,0.1564874,0.03875836
0.8216212,0.1197381,0.07182747
0.7078369,0.0730811,0.02283208
0.6624463,0.05144334,-0.008161136
0.705374,0.1038413,0.05359853
0.707006,0.1246099,0.1319579
0.729015,0.1485296,0.1616562
0.8277248,0.2151536,0.1300803
0.9030523,0.2334492,0.07722157
1.002138,0.1982982,0.001106245
1.052347,0.1089512,-0.04382433
0.9356583,-0.02657131,-0.04142846
0.797818,-0.1549011,-0.03734818
0.7843509,-0.272903,0.01420686
0.9598218,-0.3724748,0.09076279
1.324639,-0.3500814,0.1327229
1.710758,-0.1594871,0.1397033
1.83565,-0.01317221,0.1709562
1.71141,-0.04679972,0.2893659
1.620339,-0.06536298,0.3566265
1.467756,0.03256961,0.2520245
1.167671,0.08521757,0.1391695
1.016086,0.05359071,0.1203177
0.9705221,0.0332162,0.09735441
0.8550459,-0.000836947,0.07061937
0.8036421,-0.05601924,0.06828847
0.82243,-0.1382761,0.04180196
0.8451528,-0.23208,0.02375616
0.8649919,-0.2286351,0.04762669
0.8065789,-0.1898169,0.07858303
0.7048283,-0.1557469,0.08939979
0.6377446,-0.1080208,0.06670091
0.6191737,-0.1068359,0.04893633
0.6443977,-0.09372654,0.08466385
0.6550617,-0.08987742,0.1244527
0.6327755,-0.1330357,0.1291047
0.6263152,-0.160795,0.1701655
0.669369,-0.1846363,0.2364266
0.7419448,-0.1692153,0.2486389
0.8088355,-0.1128481,0.2458447
0.8700026,-0.04991084,0.2548506
0.9544695,-0.02287789,0.1953515
1.177849,-0.1396802,-0.03997493
1.539783,-0.299237,-0.2906458
1.740187,-0.378425,-0.2298942
1.722269,-0.3841777,-0.09492263
1.713681,-0.1496171,-0.1235015
1.630198,0.2551067,-0.04356588
1.500563,0.3479103,-0.007886187
1.460095,0.09760515,-0.06918935
1.316341,-0.07951032,0.02394274
1.199199,-0.1172719,-0.01206152
1.142444,-0.1284793,-0.08795323
0.924726,-0.1015471,-0.009840052
0.8268162,-0.06228896,-0.03781608
0.8393519,-0.01185477,-0.03305888
0.8056614,0.03372851,-0.01191749
0.8705843,0.04629353,-0.06620782
0.9186133,0.04698191,-0.03563317
0.9531072,-0.002804066,-0.01991441
0.9561386,-0.08764538,0.04071151
0.8892525,-0.1197732,0.1357014
0.8970441,-0.09588027,0.1240574
0.8520819,-0.07489123,0.08748764
