accx,accy,accz
0.6287025,-0.1313898,-0.05737743
0.541255,-0.1321459,-0.04724344
0.5599107,-0.2790946,-0.08270012
0.588819,-0.3573303,-0.088033
0.560752,-0.3881995,-0.081445
0.6963663,-0.529789,-0.1028518
0.7521053,-0.5786453,-0.2796773
1.010072,-0.6219411,-0.5696425
1.486746,-0.5818599,-0.7316954
1.795786,-0.5068316,-0.7776697
1.938553,-0.5266346,-0.7336526
1.770183,-0.5164612,-0.4300695
1.407802,-0.5330609,0.005104002
1.156356,-0.4349079,0.1280045
1.090184,-0.2334296,-0.1345985
1.135328,-0.165506,-0.3691449
1.041193,-0.1892769,-0.3873558
0.8136693,-0.2551795,-0.309154
0.6437006,-0.281729,-0.1963271
0.539011,-0.2730972,-0.1458481
0.5074637,-0.2594346,-0.1499092
0.5920745,-0.2053649,-0.1562313
0.6952148,-0.1690318,-0.2024715
0.7227047,-0.1305362,-0.1809972
0.6921642,-0.1079742,-0.1454134
0.6493131,-0.09010214,-0.1714298
0.6351774,-0.07315934,-0.1289626
0.6045186,-0.1289723,-0.1061504
0.5888718,-0.1640172,-0.1465392
0.642119,-0.2016866,-0.2052164
0.7171161,-0.3279292,-0.3187919
0.9221484,-0.519276,-0.3814318
1.305224,-0.7240067,-0.3628179
1.691594,-0.8536952,-0.3436822
1.891237,-0.9240654,-0.3403861
1.820342,-0.8448802,-0.3306247
1.570953,-0.6186408,-0.3141297
1.283689,-0.5085507,-0.2668773
1.089936,-0.5075288,-0.1251522
0.9523531,-0.4597887,-0.003316335
0.7834733,-0.317369,0.005638476
0.704339,-0.1719606,-0.03164959
0.6431642,-0.1324234,-0.0718435
0.572284,-0.1201108,-0.08719758
0.6203785,-0.12797,-0.1151089
0.6091163,-0.1498456,-0.1324147
0.5528494,-0.1822557,-0.1086567
0.5399008,-0.2913455,-0.0975528
0.4900119,-0.3441506,-0.0763039
0.5336129,-0.3419366,-0.07579013
0.6288402,-0.3855784,-0.09421008
0.6841415,-0.3844226,-0.08117328
0.6943958,-0.3441341,-0.07780464
0.6420481,-0.2814907,-0.04920277
0.6716828,-0.2005024,-0.03564968
