accx,accy,accz
1.027352,0.02989051,0.05734116
1.028211,0.03267951,0.05749196
1.029562,0.03102512,0.05879823
1.028278,0.02763089,0.05971499
1.027287,0.02659711,0.0642217
1.027875,0.02189982,0.07093804
1.0282,0.0277775,0.07235388
1.029561,0.03695747,0.07308016
1.031176,0.02734655,0.07605064
1.03179,0.02264811,0.07826735
1.031752,0.03212829,0.08321114
1.031468,0.03723721,0.0835515
1.027519,0.03830421,0.0798411
1.018207,0.03812864,0.08303033
1.006388,0.03838725,0.08339685
1.000821,0.04049104,0.08101241
1.015019,0.04598128,0.07734633
1.031169,0.05003949,0.06561484
1.025955,0.03792413,0.06252006
1.023581,0.02150893,0.06409861
1.031591,0.02149574,0.05331863
1.023729,0.02589948,0.04776151
1.002703,0.02382749,0.0606197
0.9892052,0.02434785,0.07327221
1.005128,0.02416706,0.06689605
1.034087,0.01980878,0.0613236
1.031796,0.01954822,0.06770713
1.025465,0.0161981,0.06525611
1.036034,0.0110169,0.06442631
1.032414,0.01731976,0.07195185
1.022583,0.02519238,0.07719853
1.014703,0.02678935,0.08389542
1.017386,0.02731491,0.08143756
1.033891,0.02473138,0.0727913
1.034671,0.02259312,0.07056845
1.025504,0.0318439,0.07166293
1.013133,0.04256464,0.07707805
1.005942,0.03827242,0.07626289
1.019206,0.02923763,0.06956947
1.027212,0.02249065,0.06762589
1.028177,0.01662236,0.06638946
1.027442,0.01921546,0.06631839
1.021632,0.02023948,0.06329119
1.022573,0.01601405,0.06328094
1.022329,0.01654393,0.07031108
1.023645,0.0117218,0.07114511
1.026366,0.007285822,0.07200192
1.023145,0.01927228,0.07561141
1.02354,0.03476933,0.07901606
1.021827,0.04355294,0.08035655
1.017206,0.05236495,0.075859
1.014747,0.06335989,0.07620731
1.016223,0.06627606,0.0775528
1.021309,0.05884572,0.07980708
1.021559,0.04986414,0.08262644
1.02478,0.03672527,0.07390684
1.028252,0.02755881,0.07109521
1.024545,0.02848886,0.0728066
1.024703,0.02257073,0.06791978
1.025405,0.01420102,0.06644361
1.024615,0.01222776,0.06361578
1.025345,0.01116319,0.06225654
1.024739,0.01617132,0.0600704
1.025118,0.02395803,0.05555335
1.024695,0.02645247,0.05956191
1.02302,0.02730761,0.06363189
1.021932,0.02989279,0.06658724
1.022142,0.0330135,0.06699137
1.024542,0.03241986,0.06520939
1.025356,0.03105296,0.06809352
1.025008,0.03171493,0.0662256
1.025167,0.02845663,0.06581668
1.025742,0.02489278,0.06704783
1.026716,0.02635411,0.06453992
1.025272,0.02704709,0.06931899
1.023601,0.02590713,0.07212391
1.023519,0.02715371,0.06937194
1.02351,0.03074206,0.06828232
1.023787,0.03542691,0.06753503
1.023515,0.03715181,0.06845485
1.023746,0.0338445,0.0682998
1.024474,0.03206324,0.06910453
1.024388,0.03197636,0.06911914
1.024455,0.03033962,0.06542587
1.025113,0.03233889,0.06534898
1.026069,0.03643172,0.06577578
1.02561,0.03742362,0.06493197
1.024672,0.03721244,0.06654373
1.025008,0.03545912,0.06811507
1.023985,0.03259664,0.06895622
1.019629,0.03305648,0.06883467
1.015384,0.03547682,0.06780235
1.018131,0.03455175,0.06779
1.023115,0.03139884,0.0683735
1.022262,0.03024465,0.06797049
1.022015,0.03122571,0.06843156
1.023789,0.03179575,0.07099218
1.024374,0.02848197,0.07231438
1.025547,0.02465883,0.06918557
1.024995,0.02562012,0.06350803
1.0248,0.02639053,0.06299708
1.026341,0.02610024,0.06631028
1.02674,0.02776741,0.06558797
1.028306,0.02830143,0.06460707
1.029508,0.0294002,0.0656703
1.028324,0.03058518,0.0654544
1.026641,0.02700856,0.06614098
1.023905,0.02394351,0.06821061
1.020598,0.02678352,0.06925799
1.020428,0.02980688,0.06937989
1.024386,0.02846993,0.06866569
1.026754,0.02800604,0.06763105
1.026066,0.02975047,0.06763522
1.024695,0.02943298,0.06655751
1.023222,0.0302584,0.06485223
1.025475,0.03378247,0.06691271
1.028158,0.03571557,0.06964566
1.026726,0.03606311,0.07058631
1.025123,0.03773028,0.07267251
1.024493,0.03945045,0.07292994
1.024179,0.03663693,0.0709079
1.023498,0.03229835,0.06976977
1.023447,0.03125685,0.06719378
1.024889,0.03098181,0.06543508
1.02476,0.03034292,0.06572574
1.023215,0.02950773,0.06576607
1.021718,0.02891124,0.07071905
1.021869,0.02905273,0.07571554
1.02281,0.02826232,0.07324448
1.021912,0.0275123,0.07153803
1.021948,0.02804864,0.0734022
1.021856,0.0297007,0.07459483
1.020915,0.0314611,0.07370456
1.021687,0.03242205,0.07199609
1.020906,0.0336135,0.07248932
1.021291,0.03351202,0.07336653
1.026707,0.03168756,0.07451766
1.030496,0.0300036,0.07569077
1.028361,0.02864862,0.07327938
1.024783,0.02894775,0.06755788
1.024727,0.02961964,0.06114026
1.024597,0.0290895,0.06229844
1.021125,0.03000574,0.0708494
1.018743,0.03124881,0.07530279
1.020413,0.03131549,0.07590834
1.024462,0.03211575,0.07483044
1.025777,0.03220824,0.07146318
1.024708,0.03162076,0.06803509
1.024878,0.03174,0.06736572
1.024096,0.03020306,0.07250335
1.022777,0.02918237,0.07481525
1.020931,0.03285477,0.07210568
1.019186,0.03704383,0.07248866
1.021892,0.03624416,0.07388859
1.024723,0.03340046,0.075624
1.022828,0.03225212,0.07540546
1.021237,0.03139851,0.07521718
1.022612,0.03098752,0.08103366
1.02281,0.03134764,0.08407303
1.023507,0.03368901,0.07904462
1.025603,0.03787865,0.07043273
1.023299,0.03835715,0.06677063
1.020921,0.03864642,0.07011617
1.02182,0.04167222,0.07332928
1.021821,0.04173033,0.07528241
1.023013,0.04162096,0.07154657
1.023982,0.04175523,0.06591284
1.021617,0.03998296,0.06800842
1.020448,0.03839838,0.06996301
1.022873,0.03586743,0.06943292
1.025131,0.0356212,0.07100437
1.024536,0.03669765,0.07161113
1.023631,0.03518259,0.07127732
1.023633,0.03353957,0.07244171
1.022764,0.03215966,0.07235979
1.022369,0.03580831,0.06985125
1.022598,0.04116708,0.06947876
1.022213,0.03821346,0.07123156
1.024333,0.03400729,0.07290855
1.027696,0.03231818,0.07354092
1.027783,0.03095556,0.0732026
1.025611,0.03237984,0.07316575
1.022388,0.0322435,0.06892642
1.020736,0.03147688,0.06401977
1.021821,0.03336274,0.06537059
1.022391,0.0336395,0.06761759
1.02237,0.0350006,0.06834181
1.021382,0.03965981,0.06822747
1.018575,0.04252315,0.0690115
1.015805,0.04040735,0.07484332
1.016719,0.03700589,0.08145231
1.02118,0.03730995,0.08141938
1.023142,0.03630869,0.07673041
1.023377,0.03462707,0.0733448
1.024791,0.03508166,0.07123128
1.02596,0.03173138,0.0711341
1.025992,0.03092534,0.07004547
1.024495,0.03322623,0.06643003
1.024794,0.03241151,0.06903704
1.025519,0.0343111,0.06944859
1.024557,0.03447192,0.06105523
1.024818,0.0314913,0.05882445
1.022957,0.03243625,0.06841202
1.019624,0.03488368,0.0790726
1.019332,0.03791422,0.07516264
1.021236,0.03912549,0.06909109
1.023029,0.03774502,0.0732297
1.022235,0.0356961,0.06779576
1.021788,0.03216551,0.06331871
1.02263,0.03250309,0.07140927
1.022587,0.03380071,0.07518895
1.024842,0.03187457,0.07519876
1.027386,0.03378912,0.07186122
1.025996,0.03598714,0.06880951
1.023187,0.03538552,0.0704827
1.022059,0.03475811,0.07063936
1.024288,0.03166052,0.07306056
1.028051,0.03115552,0.0758173
1.02709,0.0324803,0.07539568
1.022108,0.0296658,0.07462433
1.021178,0.02860179,0.07478139
1.023269,0.02933205,0.07579183
1.023939,0.02910123,0.07537892
1.025253,0.02967358,0.07672682
1.025184,0.03076229,0.07690665
1.022629,0.03259029,0.07553295
1.022219,0.03222826,0.07704865
1.024011,0.03131359,0.07566994
1.025585,0.03276184,0.07324624
1.025474,0.03363394,0.07105845
1.025149,0.03506791,0.06969512
1.025891,0.03578909,0.07150267
1.023874,0.03671948,0.06981335
1.021941,0.03896248,0.06995894
1.02377,0.03378803,0.07626627
1.025713,0.02703245,0.07985679
1.027638,0.02928174,0.07554923
1.026938,0.03292395,0.06949388
1.022717,0.03616911,0.07235752
1.020818,0.04060516,0.07453966
1.021419,0.03934278,0.07126006
1.022998,0.03759828,0.07160175
1.023921,0.03977756,0.06990128
1.023587,0.03812203,0.06971952
1.023865,0.03475384,0.07399127
