accx,accy,accz
1.03854,-0.0442108,0.05086479
1.044067,-0.04133595,0.04818037
1.038105,-0.04183064,0.0502122
1.029793,-0.04168975,0.0622426
1.026687,-0.04379382,0.07242099
1.026039,-0.04499118,0.07028022
1.024203,-0.04552049,0.06332225
1.024126,-0.04622578,0.06227437
1.023744,-0.04859966,0.05950539
1.024142,-0.05421092,0.05502462
1.025701,-0.05960205,0.05556461
1.024836,-0.06034973,0.05495936
1.024843,-0.05536141,0.05210754
1.024516,-0.04854993,0.04729971
1.02125,-0.04218304,0.04432444
1.019169,-0.04007925,0.04819699
1.022543,-0.04241373,0.04956098
1.027291,-0.04163709,0.04775256
1.026825,-0.03932288,0.04679248
1.027275,-0.03605859,0.0443638
1.028584,-0.03160957,0.04487047
1.025253,-0.03314934,0.04940307
1.024391,-0.03538613,0.05357655
1.025402,-0.03417543,0.05479493
1.024725,-0.0352911,0.05829324
1.025188,-0.03671128,0.06636427
1.024946,-0.03744029,0.06908151
1.024889,-0.03719783,0.07046478
1.025233,-0.03527504,0.07413559
1.024748,-0.03592581,0.07129488
1.025164,-0.03576251,0.06847859
1.024984,-0.03457174,0.06739531
1.025056,-0.03849561,0.06457245
1.025554,-0.04163363,0.06663503
1.023798,-0.04029785,0.06835312
1.021614,-0.0408322,0.06963438
1.021699,-0.04592281,0.07574324
1.023211,-0.05035517,0.07830401
1.024415,-0.04895631,0.07324774
1.027328,-0.04864989,0.06378826
1.029104,-0.05459058,0.06033141
1.027156,-0.06005357,0.06313345
1.022965,-0.06430674,0.06383915
1.008433,-0.06779694,0.07294226
0.9943749,-0.06007416,0.08223763
1.00127,-0.04532212,0.07331826
1.023952,-0.04351304,0.05900654
1.046238,-0.04856598,0.05235694
1.040877,-0.04591925,0.06198611
1.021712,-0.04153089,0.0775267
1.024662,-0.0381842,0.07169983
1.023568,-0.04090047,0.06414294
1.019416,-0.05167212,0.0665829
1.02714,-0.05807997,0.05960174
1.023791,-0.05904618,0.05855255
1.02379,-0.05567124,0.05851309
1.025208,-0.04931109,0.05384724
1.022443,-0.04615229,0.06603172
1.029115,-0.04482818,0.07234331
1.027727,-0.04666223,0.06580283
1.02661,-0.04905569,0.06519516
1.027104,-0.0497555,0.06867828
1.021048,-0.04991658,0.07441442
1.02332,-0.04667781,0.07210698
1.025747,-0.04678486,0.06741212
1.028423,-0.04807429,0.06565783
