accx,accy,accz
0.976664,-0.1444351,0.3040898
0.9765181,-0.1440013,0.3057096
0.9740209,-0.1405554,0.3047994
0.9732902,-0.1328778,0.3031985
0.9737578,-0.1292283,0.3004021
0.9745347,-0.1331143,0.3009485
0.9757663,-0.1424547,0.302539
0.9766696,-0.1467937,0.3017528
0.9780897,-0.1481332,0.3040967
0.9759666,-0.1506427,0.3043041
0.9693201,-0.1492355,0.3009225
0.9656794,-0.144249,0.2991006
0.9697094,-0.1389587,0.2989389
0.9739184,-0.1391183,0.3021811
0.9694546,-0.1386871,0.3050512
0.9667951,-0.1358374,0.303029
0.9724505,-0.143615,0.3011732
0.9748898,-0.1557489,0.3016308
0.9734283,-0.1597415,0.2996099
0.9740515,-0.1592058,0.2980798
0.9778483,-0.1606202,0.300105
0.9830899,-0.1583506,0.3017749
0.9832494,-0.1482034,0.3040839
0.9776085,-0.1415223,0.3008751
0.9730395,-0.1412155,0.2942919
0.9736992,-0.1434103,0.2979652
0.9743432,-0.1484598,0.3004001
0.971877,-0.1530371,0.2971073
0.9720897,-0.1586202,0.2983322
0.9740297,-0.1670931,0.2998337
0.9788978,-0.1712022,0.2993653
0.984621,-0.1655143,0.2978648
0.9771331,-0.1596651,0.3000718
0.9662782,-0.1595174,0.3049058
0.9677328,-0.1511346,0.3056276
0.9708782,-0.1367492,0.3062457
0.9698437,-0.1348307,0.3044924
0.9667256,-0.1441857,0.3015011
0.9637257,-0.1487778,0.2999207
0.9704063,-0.1405083,0.2988389
0.9785393,-0.1329447,0.3020528
0.9746702,-0.1362723,0.3030411
0.9714826,-0.1393468,0.3076736
0.9733357,-0.138861,0.3148802
0.9724973,-0.1410114,0.3075457
0.9737821,-0.1436815,0.3000321
0.9743686,-0.1447534,0.3007744
0.9726708,-0.1463399,0.2989358
0.9743053,-0.1494032,0.29639
0.9747727,-0.1551836,0.2969193
0.9756527,-0.1601497,0.2989105
0.9773684,-0.1628234,0.2985347
0.9755378,-0.1672325,0.2984626
0.9741934,-0.1646269,0.3000729
0.9720237,-0.1577472,0.303508
0.9714009,-0.1596568,0.3083506
0.9750444,-0.1595066,0.3038262
0.9758993,-0.1587111,0.2950838
0.9771899,-0.1646693,0.2943946
0.9795747,-0.1645517,0.2987895
0.9779147,-0.1623757,0.3031646
0.9765209,-0.1620147,0.3009629
0.976288,-0.1584934,0.2955457
0.9754658,-0.1583073,0.2947704
0.9731157,-0.1549758,0.2973947
0.9695849,-0.1471911,0.3015435
0.9707021,-0.14697,0.3006813
0.9736603,-0.1460762,0.2979121
0.9735231,-0.1404916,0.2983874
0.9737899,-0.1403253,0.2953239
0.9742004,-0.1401461,0.2967256
0.9759748,-0.1360957,0.3016557
0.9789682,-0.1379346,0.2994964
0.9777148,-0.1440298,0.2996941
0.9762064,-0.1501395,0.3001883
0.976677,-0.1569936,0.2965724
0.9766354,-0.1585032,0.2954958
0.9791409,-0.1588966,0.2945284
0.9815364,-0.1621021,0.2917429
0.979898,-0.1600914,0.2885358
0.9763922,-0.1567603,0.2928209
0.9730732,-0.1561212,0.3015146
0.9722491,-0.1565362,0.2996189
0.9733708,-0.1600029,0.2945386
0.9737305,-0.1616531,0.2930776
0.9736445,-0.1583249,0.2947229
0.9736099,-0.1557599,0.2988023
0.9735409,-0.1569179,0.2947609
0.9740434,-0.1575548,0.2891111
0.97574,-0.1564435,0.2897354
0.9786639,-0.1568645,0.2927265
0.9794812,-0.1555771,0.2976847
0.9755015,-0.1504644,0.2964997
0.9704094,-0.1444152,0.2943312
0.9683671,-0.1406939,0.2986818
