accx,accy,accz
1.017143,-0.1304419,0.1259597
1.018568,-0.1304813,0.1234491
1.016183,-0.1303706,0.1234107
1.014581,-0.1290004,0.1251689
1.014851,-0.129022,0.1269772
1.015053,-0.1309863,0.1274397
1.013488,-0.1314179,0.1234827
1.01578,-0.1317953,0.1190294
1.018661,-0.134012,0.120572
1.017248,-0.1336029,0.1222709
1.014491,-0.1315131,0.1222032
1.011954,-0.1311788,0.1262101
1.015042,-0.1302825,0.1282711
1.020242,-0.1307756,0.1260795
1.018838,-0.1344748,0.1245505
1.014538,-0.1394809,0.1239053
1.01198,-0.1452665,0.1281737
1.014513,-0.1468232,0.1339615
1.018522,-0.1441221,0.1314707
1.016376,-0.1416401,0.1256686
1.014844,-0.1375991,0.124047
1.016327,-0.1348949,0.125036
1.016895,-0.1355368,0.124334
1.020409,-0.1339484,0.1193414
1.022018,-0.1302911,0.1150284
1.018819,-0.1277759,0.117308
1.014757,-0.1225355,0.1230388
1.010862,-0.117992,0.1257856
1.017114,-0.1247063,0.1236398
1.025861,-0.1314106,0.120988
1.019841,-0.1297872,0.1225234
1.014092,-0.1305077,0.12478
1.015132,-0.1258084,0.1248717
1.013291,-0.1156631,0.1253627
1.014776,-0.1169814,0.1249288
1.017408,-0.1195828,0.12502
1.017143,-0.1140905,0.1269291
1.018621,-0.1090045,0.1261959
1.017628,-0.1043762,0.1246749
1.014689,-0.1052781,0.1253774
1.012892,-0.1137633,0.1287793
1.012311,-0.1191528,0.1307838
1.01415,-0.1253555,0.1251978
1.01425,-0.1339849,0.1207769
1.01496,-0.136469,0.1255697
1.016024,-0.1367678,0.1299813
1.012696,-0.1359659,0.1273667
1.011967,-0.1302467,0.1258855
1.012887,-0.1250388,0.1271839
1.012163,-0.1262681,0.1249437
1.013326,-0.1301623,0.1218687
1.015397,-0.1304743,0.1189987
1.019188,-0.1289016,0.1203565
1.020227,-0.12721,0.1257034
1.016731,-0.1278207,0.1239424
1.015374,-0.1312785,0.1229188
1.014687,-0.1322971,0.1242767
1.013421,-0.1325077,0.1198317
1.012267,-0.1336267,0.1199743
1.012309,-0.1349914,0.1230119
1.014884,-0.1354171,0.1217512
1.015647,-0.1339476,0.1212623
1.014866,-0.1344183,0.1208365
1.013543,-0.132423,0.1204491
1.01231,-0.1294141,0.1211742
1.015182,-0.1326002,0.1216581
1.018153,-0.1335757,0.125129
1.018316,-0.1287625,0.1293795
1.018603,-0.1230195,0.1274546
1.017941,-0.1211409,0.1231476
1.015819,-0.1248494,0.1219645
1.014856,-0.1284782,0.1227175
1.015302,-0.1325458,0.1233636
1.015354,-0.1354949,0.1189791
1.014898,-0.1308323,0.1128894
1.013838,-0.1244099,0.113324
1.013899,-0.1233368,0.1154967
1.016574,-0.1235727,0.1181673
1.017484,-0.1211835,0.1232915
1.016199,-0.1176992,0.1244257
1.016605,-0.1129642,0.1245798
1.016998,-0.1105818,0.127437
1.016559,-0.1154926,0.1266842
1.017633,-0.120066,0.1253338
1.018459,-0.118886,0.1258113
1.017767,-0.1216497,0.1228163
1.016767,-0.1308254,0.122654
1.014666,-0.133806,0.1298769
1.013194,-0.1298048,0.1334776
1.0141,-0.1272018,0.1242213
1.015052,-0.1250059,0.1148429
1.015346,-0.1238069,0.1237632
1.015398,-0.1228011,0.1324448
1.015008,-0.120626,0.1265819
1.014363,-0.123932,0.1275607
1.013881,-0.1283214,0.1310683
1.014608,-0.1270735,0.1271311
1.01576,-0.1290485,0.1275747
1.015163,-0.1340084,0.1287958
1.014058,-0.1330625,0.1299216
1.014063,-0.1313874,0.1331963
1.014794,-0.128994,0.1320447
1.016345,-0.1233053,0.1304037
1.016434,-0.1260412,0.1279989
1.016305,-0.1309268,0.1234712
1.020472,-0.1279277,0.124181
1.023727,-0.1289742,0.1246261
1.020927,-0.1318217,0.1191145
1.015343,-0.1301844,0.1173992
1.01108,-0.1302632,0.1227479
1.012051,-0.1297121,0.1284296
1.015484,-0.1278067,0.1299108
1.015418,-0.1275426,0.1260407
1.014864,-0.1277704,0.1228183
1.014732,-0.1275955,0.1232573
1.0133,-0.1256571,0.1220159
1.014068,-0.1234041,0.1205089
1.015145,-0.1223487,0.1226391
1.015126,-0.1218965,0.1257957
1.015659,-0.1219171,0.1271095
1.015561,-0.1235563,0.1278761
1.017729,-0.1275429,0.128263
1.01966,-0.1288432,0.1273413
1.016866,-0.1275651,0.1281698
1.013084,-0.129166,0.1295306
1.010598,-0.1292904,0.1290639
1.012403,-0.1253562,0.1286271
1.016761,-0.1241199,0.1287802
1.018135,-0.1267204,0.1288058
1.019473,-0.1285942,0.1246646
1.019044,-0.1292502,0.1207539
1.015178,-0.1282261,0.1244146
1.013905,-0.1251516,0.1280413
1.011235,-0.1235749,0.1279503
1.007189,-0.1235081,0.1275801
1.010843,-0.1231581,0.126779
1.01524,-0.1220219,0.1260485
1.013988,-0.1198039,0.1253431
1.014316,-0.1188062,0.1249026
1.015991,-0.1180788,0.1248785
1.015224,-0.1178065,0.1248834
1.015145,-0.1211966,0.1242051
1.016311,-0.1262093,0.1233346
1.016095,-0.1304173,0.1245338
1.016288,-0.1295118,0.125472
1.018596,-0.1245671,0.1245324
1.02023,-0.1244066,0.1231359
1.018942,-0.1248896,0.1226432
1.016316,-0.1210538,0.1264719
1.014822,-0.1195632,0.1305495
1.014911,-0.124419,0.1277388
1.015678,-0.1302666,0.1243782
1.014924,-0.1298181,0.1247217
1.013151,-0.1314246,0.1217636
1.012872,-0.1369158,0.119312
1.014793,-0.1331817,0.1227876
1.017791,-0.1281036,0.1272497
1.017082,-0.1279262,0.1316861
1.015464,-0.1266197,0.131
1.016499,-0.12649,0.1271263
1.014936,-0.1246911,0.1290403
1.014892,-0.1243927,0.1263495
1.017006,-0.1279688,0.1212731
1.016554,-0.1277365,0.1241101
1.01775,-0.1274299,0.1251181
