accx,accy,accz
0.9246082,0.2003332,0.3788117
0.9232621,0.2040641,0.3770531
0.9217182,0.2052546,0.3781237
0.9230597,0.2080004,0.378432
0.9240472,0.2097211,0.381294
0.9225591,0.2110955,0.3841283
0.9218267,0.2134198,0.381572
0.9227917,0.2106087,0.3774555
0.9250814,0.2081378,0.3764256
0.9270329,0.2084956,0.3738232
0.9265829,0.2065951,0.3699773
0.9244115,0.2075145,0.3769096
0.9216807,0.2102328,0.390417
0.9167643,0.2098567,0.3976195
0.9112178,0.2112257,0.3969963
0.9078295,0.2151266,0.3959971
0.9071948,0.2176845,0.3973762
0.9142619,0.2170213,0.3931222
0.9252839,0.2149911,0.3884506
0.9303241,0.2126207,0.3861279
0.9296623,0.2084948,0.3760987
0.9234655,0.2083657,0.3688768
0.9187181,0.209428,0.3691876
0.9277667,0.2060389,0.3657337
0.9362576,0.2083978,0.3650588
0.9263315,0.2124423,0.370803
0.9188381,0.2102159,0.3756984
0.9285884,0.2084073,0.3793697
0.933478,0.2037152,0.382965
0.9295154,0.2048111,0.3856378
0.9293544,0.2294078,0.3833168
0.9277959,0.2449641,0.3797718
0.9272232,0.203865,0.3798363
0.9330861,0.1567363,0.3760697
0.9344851,0.1744986,0.3704662
0.9337936,0.197161,0.3681164
0.9399313,0.192763,0.3702942
0.939767,0.207708,0.3759442
0.9332828,0.2108474,0.3725702
0.9332957,0.2120851,0.3644784
0.9331526,0.2360075,0.361029
0.9325472,0.2329545,0.3603394
0.9314276,0.2298814,0.3678533
0.9276602,0.2362862,0.376131
0.932341,0.2194987,0.3782723
0.9423404,0.2056268,0.3759879
0.9469541,0.1969349,0.3694971
0.933796,0.2005151,0.3666265
0.9107391,0.2094023,0.3594269
0.9105156,0.1990645,0.3518768
0.9217784,0.1889068,0.3592684
0.9238123,0.1670417,0.3705604
0.9241709,0.1468725,0.3803193
0.9212143,0.1520804,0.3789537
0.9199912,0.1417555,0.3672784
0.9231642,0.128847,0.3628747
0.9283284,0.1441803,0.3579058
0.9353526,0.1629488,0.3569563
0.9304322,0.1752517,0.3622521
0.9226536,0.1863718,0.3648019
0.9270681,0.1928826,0.3736895
0.9344879,0.2033325,0.3766665
0.9426791,0.2152984,0.3701167
0.9429543,0.2000084,0.3617986
0.9334856,0.1819382,0.3473209
0.9313565,0.1959096,0.3455204
0.9303192,0.2027538,0.3531205
0.9295231,0.1971043,0.3564625
0.9355454,0.1981927,0.3682148
0.9329177,0.1884173,0.3753575
0.9298347,0.1811911,0.3731917
0.9345865,0.1863449,0.3749795
0.9327391,0.1910595,0.3695839
0.931058,0.1987291,0.3621088
0.9309362,0.2044012,0.3638366
0.9293985,0.2040466,0.3631275
0.9315472,0.2052331,0.3572627
0.92979,0.2068956,0.3535297
0.92734,0.2053207,0.3588355
0.9266592,0.2041676,0.3674737
0.9270485,0.2020676,0.3684967
0.9335133,0.1970298,0.3707441
0.9351312,0.196098,0.37181
0.9299581,0.199185,0.3644333
0.9260693,0.2034652,0.361
0.9250725,0.2037,0.3617877
0.9249547,0.199424,0.365187
0.9223848,0.2001747,0.3705263
0.9254087,0.1989194,0.3698241
0.9335146,0.1930862,0.3694694
0.9376116,0.189818,0.3675613
0.9321566,0.1925589,0.3616499
0.9230151,0.2022705,0.3634997
0.9304268,0.2035117,0.3653603
0.9374271,0.1962311,0.3629346
0.9303221,0.1897198,0.365044
0.9319387,0.1859885,0.366334
0.9349098,0.1942881,0.3658109
0.9329434,0.2038093,0.3656395
0.9304632,0.2078561,0.3634093
0.9240074,0.2097743,0.3657028
0.925749,0.2014797,0.3712262
0.9282695,0.1941799,0.3721146
0.9249059,0.1965657,0.3699738
0.9271857,0.1967147,0.3669769
0.9286153,0.1922327,0.3679576
0.9290847,0.1923942,0.3723356
0.9309638,0.1953883,0.3740528
0.9300977,0.1948171,0.3763179
0.9304345,0.1963842,0.3779802
0.9284276,0.1976297,0.3788621
0.9240579,0.198313,0.3789115
0.9234333,0.2010891,0.3739098
0.9255952,0.1974214,0.3724937
0.9290758,0.1933879,0.3728651
0.9300112,0.1937912,0.368788
0.9301451,0.1969381,0.3674426
0.9335168,0.201874,0.3678763
0.9347404,0.1986709,0.3690691
0.9329036,0.1934453,0.3717121
0.931784,0.193495,0.3742296
0.9308133,0.1967564,0.3745963
0.9278889,0.2068933,0.3729946
0.92431,0.214379,0.3769895
0.9230418,0.2128647,0.3809379
0.9237757,0.2115424,0.3800962
0.9259477,0.2113853,0.3780863
0.9279211,0.2083431,0.3713172
0.9287251,0.2058496,0.3669156
0.928437,0.2079248,0.3688109
0.9264626,0.2091905,0.3704476
0.9259843,0.207664,0.3716911
0.9266293,0.2074956,0.3740281
0.9263053,0.206514,0.3763563
0.9264161,0.2047911,0.3758563
0.9263704,0.2038469,0.3767969
0.9267466,0.2023366,0.3782469
0.928216,0.2001826,0.3770752
0.9287362,0.1987495,0.3814928
0.9250155,0.2037509,0.3852073
0.920542,0.2103458,0.3819739
0.9237005,0.2077984,0.3771029
0.9295168,0.2027043,0.3681159
0.931191,0.2008664,0.3613115
0.9309809,0.2006874,0.3628742
0.9298778,0.2024548,0.3644328
0.9296548,0.2031373,0.3669114
0.9289808,0.2039963,0.3727562
0.9269461,0.2037848,0.3720439
0.9271923,0.1999349,0.3701784
0.9278406,0.2003808,0.375377
0.9280917,0.2049276,0.3758253
0.9283949,0.2079254,0.3741887
0.927343,0.2075773,0.3763
0.9262593,0.2045596,0.3741678
0.9264075,0.2038843,0.3712877
0.9294152,0.202619,0.3702952
0.9313653,0.2016885,0.3718448
0.9292881,0.2023999,0.3779469
0.9276885,0.1979699,0.3826063
0.9266312,0.1960182,0.3809625
0.9261518,0.1978501,0.3726241
0.9269961,0.1978769,0.3670132
0.9290103,0.2017683,0.3669481
0.9314886,0.2048391,0.3647924
0.9305796,0.200981,0.365478
0.9287156,0.1969183,0.3712077
0.927505,0.199294,0.3727728
0.9263915,0.2015317,0.3686021
0.9298011,0.1986973,0.367008
0.9331782,0.198059,0.3682754
0.9298822,0.1964117,0.3704065
0.9260314,0.1945424,0.3727043
0.9264117,0.1968958,0.3686555
0.9275972,0.1969376,0.3675835
0.9288157,0.1990256,0.3694556
0.9296905,0.2020268,0.3659988
0.9289505,0.2004033,0.3660672
0.9289113,0.2006585,0.3638875
0.9284905,0.2016773,0.3640972
0.9272923,0.2016435,0.3693766
0.9281496,0.2022496,0.3668058
0.929765,0.2023524,0.3687071
0.9309166,0.2004629,0.3710615
0.9308498,0.197408,0.3688202
0.9299681,0.1980231,0.3749234
0.929647,0.1976808,0.3823609
0.9282969,0.194598,0.3855099
0.927867,0.1954565,0.3792251
0.9295621,0.1946986,0.3693698
0.9310515,0.1922452,0.3694248
0.9329951,0.1949001,0.3697899
0.9326337,0.1965152,0.3690981
0.930642,0.1937969,0.3710055
0.9315121,0.1931587,0.3716943
0.9306523,0.197609,0.3724975
0.9295091,0.2020093,0.3713459
0.9304866,0.2020576,0.3698765
0.9282695,0.2023443,0.3694886
0.9269512,0.203439,0.368381
0.9268516,0.2013262,0.3694352
0.9264093,0.1996086,0.3700461
0.9286697,0.1980505,0.3691407
0.9277379,0.1943426,0.3709543
0.9263017,0.1930193,0.3740081
0.9279767,0.1934219,0.3756371
0.9285983,0.195341,0.3743894
0.9309499,0.2005905,0.3694848
0.9328025,0.204311,0.3642267
0.9329953,0.2039871,0.3628815
0.9321755,0.2003604,0.3660474
0.9293992,0.1970048,0.3704058
0.930665,0.1967139,0.373113
0.9320282,0.1953502,0.3726889
0.9305523,0.1925645,0.3699313
0.9306057,0.191604,0.3686281
0.9293943,0.1931623,0.3696001
0.9294013,0.195321,0.3745948
0.9320875,0.1946337,0.379677
0.9335481,0.1948756,0.3767843
0.9320817,0.2002606,0.3726861
0.9292984,0.2040286,0.3688301
0.9307394,0.201159,0.3652876
0.9323924,0.1969675,0.3688749
0.9322983,0.1947606,0.3689809
0.9339403,0.1914505,0.3666227
0.932429,0.1895589,0.3685037
0.9315063,0.1909152,0.3651848
0.9342483,0.1901388,0.3638668
0.9350754,0.1902107,0.3708956
0.9338211,0.1932635,0.3769631
0.9287711,0.1957859,0.3758742
0.9229422,0.1990546,0.3714158
0.9227047,0.2010088,0.3719387
0.9250142,0.2016978,0.3712861
0.9271971,0.1977844,0.3694814
0.9298188,0.1900079,0.371168
0.930007,0.1930101,0.3678069
0.9285845,0.197373,0.3664524
0.9313269,0.1938051,0.3700433
0.9340947,0.1937151,0.370501
0.934119,0.1933645,0.3727538
0.9360927,0.191827,0.3715716
0.9359344,0.1917858,0.3660723
0.9331067,0.191601,0.3663115
0.9310477,0.1952762,0.3650698
0.9292557,0.198503,0.361748
0.9273971,0.199966,0.3637624
0.9244673,0.2005326,0.368244
0.9249787,0.1985251,0.3740328
0.9274965,0.1957102,0.3751716
0.9278883,0.1908063,0.3718397
0.9291499,0.1907013,0.372601
0.9291516,0.1939868,0.3734467
0.9290846,0.1925934,0.377548
0.9296697,0.1930541,0.3822014
0.9299717,0.1940043,0.373394
0.9329394,0.1951475,0.36235
0.9339492,0.1981634,0.3611757
0.9330871,0.1955666,0.3688226
0.9334205,0.1931532,0.3771307
0.9326853,0.1948594,0.3739611
0.9307915,0.1946311,0.3717097
0.9281018,0.194845,0.3752674
0.9280601,0.1983632,0.3709688
0.9292192,0.2019998,0.3679141
0.9287872,0.2019853,0.3690282
0.929534,0.2007466,0.3655308
0.9291598,0.201586,0.3654847
0.9290067,0.2014114,0.3686612
0.930324,0.1999847,0.3692314
0.9298141,0.1987053,0.3729298
0.9297547,0.1960596,0.3749622
0.929808,0.1932912,0.3708586
0.9286683,0.1918734,0.3707273
0.927246,0.1923879,0.3740442
0.9258918,0.1944327,0.37543
0.9262823,0.1948261,0.3755573
