accx,accy,accz
0.990639,-0.1066127,-0.2575832
0.9916965,-0.1041933,-0.2533119
0.9960283,-0.1032849,-0.253654
0.9955657,-0.1039813,-0.2547878
0.9908435,-0.10484,-0.2516169
0.9879762,-0.1073245,-0.251603
0.989178,-0.1096648,-0.2541295
0.9915256,-0.1077818,-0.2562822
0.9900125,-0.1069667,-0.2559316
0.9895268,-0.1067199,-0.2537801
0.9901923,-0.1027043,-0.2546727
0.9882708,-0.100997,-0.2560713
0.9900634,-0.103432,-0.256378
0.9929147,-0.107744,-0.2538884
0.99309,-0.1094728,-0.2486777
0.9930661,-0.1077647,-0.2495006
0.9909329,-0.1083796,-0.2518096
0.9900984,-0.108567,-0.2529069
0.9921554,-0.1078278,-0.2579937
0.9936009,-0.1072058,-0.2587613
0.9933713,-0.1037942,-0.2570554
0.9924826,-0.1019058,-0.2573057
0.9935192,-0.102575,-0.2533835
0.9946388,-0.1025792,-0.2489598
0.9969669,-0.1027608,-0.2474796
0.9999659,-0.1049758,-0.2477547
0.9981513,-0.1075757,-0.2460895
0.9960598,-0.1085829,-0.2446069
0.994836,-0.1097333,-0.2515074
0.9927426,-0.1093877,-0.2549781
0.9932668,-0.1077499,-0.252836
0.9940441,-0.1067776,-0.2573846
0.9945021,-0.1067169,-0.2612793
0.9946311,-0.1091084,-0.2620089
0.9929742,-0.1093362,-0.2569044
0.9920426,-0.1076398,-0.2455776
0.9915952,-0.1071797,-0.2424777
0.9923779,-0.1048692,-0.2441346
0.9936995,-0.103546,-0.2473852
0.9928896,-0.1043611,-0.2525165
0.9927082,-0.1055903,-0.2507535
0.9924304,-0.1076025,-0.2480407
0.9917217,-0.1089686,-0.2486703
0.9943256,-0.1094822,-0.2488685
0.9968847,-0.1093754,-0.249628
0.9957836,-0.1089292,-0.2516708
0.9941983,-0.1071591,-0.2547258
0.9936263,-0.1062639,-0.2568845
0.9929068,-0.1074439,-0.2565805
0.9937489,-0.1069773,-0.2549597
0.9949452,-0.1078524,-0.2553481
0.9933867,-0.1096516,-0.2559442
0.992748,-0.1088751,-0.2545684
0.9941685,-0.1079897,-0.2557885
0.9945029,-0.1070216,-0.2581248
0.9936356,-0.1059966,-0.2596974
0.9926035,-0.1061094,-0.2595729
0.9931925,-0.1098581,-0.2507378
0.9942541,-0.1137434,-0.240698
0.9946083,-0.1100298,-0.2433074
0.9957429,-0.1065278,-0.2490639
0.9968479,-0.1081921,-0.2528091
0.9970116,-0.1059891,-0.2617977
0.9946461,-0.1018338,-0.25969
0.9917366,-0.1024597,-0.2508567
0.9917422,-0.1039428,-0.254631
0.990184,-0.1050535,-0.2481949
0.9883174,-0.1074453,-0.2385758
0.9916691,-0.105698,-0.2479718
0.994347,-0.1027071,-0.2562749
0.9928962,-0.1049988,-0.2607045
0.9926209,-0.1075197,-0.2589345
0.9934707,-0.1093943,-0.2494954
0.9931071,-0.1107085,-0.2496851
