accx,accy,accz
0.9142877,0.3483151,0.2355408
0.9164314,0.3481543,0.2399723
0.9184754,0.3499312,0.2384024
0.9184786,0.3549566,0.2336693
0.9216449,0.3547841,0.2377159
0.92033,0.3549822,0.2422264
0.9123931,0.3566929,0.2476125
0.9083631,0.3539706,0.2516228
0.9099899,0.3510117,0.2429365
0.9131822,0.3481993,0.2378896
0.9156343,0.3492025,0.2426521
0.9179461,0.3531757,0.2440982
0.9166829,0.3500342,0.2422656
0.910794,0.3478979,0.2400198
0.9118666,0.3494254,0.2384739
0.9132971,0.3481556,0.2384806
0.9102982,0.3496478,0.2392551
0.9134987,0.3506262,0.2393478
0.9139673,0.349682,0.2402309
0.9129844,0.3512219,0.2419295
0.915395,0.3515169,0.2381662
0.9149617,0.3514416,0.2347564
0.9172282,0.3514028,0.2382627
0.9170617,0.3511914,0.240671
0.9137212,0.3520483,0.2399628
0.914685,0.3529307,0.2403714
0.9163621,0.3544195,0.241039
0.9198321,0.3525519,0.2396564
0.919874,0.3492734,0.2383532
0.9156576,0.350337,0.2359448
0.9152282,0.3520226,0.2310436
0.9158971,0.352917,0.2283973
0.9170968,0.3522506,0.2255468
0.9170285,0.3508025,0.2265114
0.9154043,0.3523987,0.2348107
0.9143687,0.3531829,0.2398675
0.9108528,0.3516135,0.2415013
0.9112842,0.3513012,0.2398934
0.9146849,0.3522773,0.2370682
0.9137328,0.3531577,0.2367575
0.9137569,0.3526604,0.2347939
0.9145304,0.3525136,0.2358143
0.915352,0.3556122,0.2337288
0.9174647,0.3586527,0.2308905
0.916772,0.3571433,0.2402989
0.9158468,0.3547632,0.2453246
0.9152414,0.354964,0.2413555
0.9135942,0.3536786,0.2386289
0.9153752,0.351799,0.2384107
0.9175962,0.3513542,0.2411589
0.9156787,0.3499715,0.2397967
0.9145307,0.3501376,0.2360705
0.9156443,0.3510701,0.2345418
0.9153103,0.3512966,0.2357628
0.9150469,0.3518816,0.2389775
0.9155125,0.350993,0.2370073
0.9153277,0.3513812,0.234966
0.9159932,0.351414,0.235068
0.9156013,0.3490907,0.2341407
0.9123114,0.3487935,0.2373462
0.9104309,0.350287,0.2427259
0.9128463,0.3530299,0.2460917
0.914981,0.3534317,0.2407064
0.9136938,0.352031,0.2324786
0.9142127,0.353205,0.2361524
0.9179342,0.3520593,0.2383478
0.9204623,0.3488916,0.2364566
0.9205638,0.3463832,0.2421022
0.9195767,0.3459043,0.2437169
0.9194648,0.3485152,0.2412826
0.9192586,0.3501282,0.2391916
0.9181977,0.3529964,0.2333282
0.9166228,0.354584,0.2330451
0.913433,0.3502587,0.2359046
0.9117506,0.3481304,0.2367317
0.9126758,0.3519644,0.2395264
0.9136043,0.3558993,0.2365218
0.915011,0.3539944,0.2320345
0.9183231,0.351238,0.2350284
0.9216082,0.3518155,0.2381924
0.9187669,0.350916,0.2402226
0.9147143,0.3512219,0.2410323
0.9169561,0.3509901,0.2400594
0.9176026,0.3492284,0.2421761
0.9163321,0.3516215,0.2427838
0.9167993,0.3535878,0.2375335
0.9138463,0.3544019,0.2334907
0.9119183,0.3539189,0.2368721
0.9130436,0.350663,0.2407725
0.9122096,0.3509202,0.2374769
0.9125783,0.3523885,0.2356581
0.9139427,0.3509761,0.2378521
0.9146575,0.3505257,0.2381942
0.9157008,0.3520698,0.2389513
0.9143082,0.3513939,0.2373554
0.9132977,0.3497383,0.2354841
0.914197,0.3504155,0.2391235
0.9139984,0.3497205,0.2413042
0.9149043,0.3498217,0.2407689
0.916552,0.350569,0.2426325
0.9169249,0.3499085,0.2445157
0.916852,0.3530302,0.240281
0.9173839,0.3550598,0.2343206
0.9179536,0.3538875,0.2358181
0.9150888,0.3530127,0.237179
0.9113426,0.3511454,0.2356071
0.9122863,0.3498388,0.2378226
0.9147518,0.3499465,0.2378635
0.9141569,0.352846,0.2353437
0.9127349,0.3547159,0.2358691
0.9117379,0.3536214,0.236722
0.9098748,0.3544932,0.2373875
0.9110784,0.3538715,0.2406685
0.9139765,0.3520106,0.2442488
0.9141063,0.3512959,0.2431968
0.9154569,0.3510324,0.2400433
0.9156061,0.3527795,0.2381665
0.9131041,0.3529884,0.2361807
0.9138805,0.3523592,0.2363543
0.9152235,0.3521678,0.2376613
0.9152744,0.3508589,0.2373914
0.915444,0.3514057,0.2384996
0.9149351,0.3516602,0.2393866
0.9144478,0.3512525,0.238259
0.9136568,0.3524991,0.2373422
0.9136828,0.3529745,0.2365493
0.9142038,0.3526611,0.2375622
0.913708,0.3517933,0.2394563
0.9138817,0.3514421,0.2400588
0.914015,0.3532143,0.2402109
0.9137454,0.354755,0.2369207
0.9139783,0.3540131,0.2358254
0.9138754,0.3519423,0.2431207
0.9138453,0.3512344,0.2473436
0.9139531,0.3523651,0.2431194
0.9138375,0.3542353,0.2391025
0.9140879,0.3555101,0.2399039
0.9146143,0.3548261,0.2401661
0.9146278,0.3521267,0.2379673
0.9137551,0.3493854,0.2392939
0.913374,0.3521312,0.2413804
0.9134892,0.3560486,0.2424669
0.9130703,0.3538753,0.2439559
0.914234,0.3534435,0.2423276
0.9162299,0.3543173,0.2410316
0.9163939,0.3501165,0.2402884
0.9151566,0.34822,0.2395388
0.9139164,0.3522688,0.2409574
0.917077,0.3565827,0.2399477
0.9209321,0.3559396,0.2390215
0.9170828,0.3537076,0.2391972
0.9125648,0.354446,0.2388457
0.9124698,0.3541207,0.2412324
0.9135237,0.3539013,0.2401644
0.9162096,0.3544272,0.2354622
0.9173181,0.3528992,0.235248
0.9164213,0.3531727,0.2364701
0.9166748,0.3554918,0.2343049
0.9167035,0.3567653,0.2323491
0.9164677,0.3530214,0.2342654
0.915797,0.3477723,0.2372051
0.9149528,0.3504319,0.239369
0.9152478,0.3540803,0.2387393
0.9154141,0.3551678,0.2362883
0.9152093,0.3582895,0.2375405
0.9152556,0.3581144,0.2371763
0.9153315,0.3550449,0.2352349
0.9154322,0.3518536,0.238132
0.9159657,0.3500396,0.2413041
0.9161052,0.3510917,0.2433123
0.9150581,0.3498622,0.2436384
0.9151595,0.349524,0.2429893
0.9165075,0.3518434,0.243727
0.9164658,0.352319,0.2422219
0.9145316,0.3539934,0.2409052
0.9118861,0.3543597,0.2395098
0.9124649,0.3519325,0.238072
0.9164903,0.3510881,0.241843
0.9175884,0.3518433,0.2450436
0.916175,0.3552653,0.2446042
0.9166521,0.3580338,0.2384117
0.916387,0.3570792,0.2300377
0.9137418,0.3564881,0.2334713
0.9116146,0.3553312,0.2391972
0.9113118,0.3481732,0.2393213
0.911718,0.3402542,0.24178
0.9125887,0.3444143,0.2429312
0.9148139,0.3540594,0.2441422
0.9164975,0.3560284,0.2431948
0.9182721,0.3526435,0.23619
0.9202194,0.3464836,0.2338465
0.9172311,0.3442008,0.2332309
0.9135034,0.3467782,0.2322292
0.9129692,0.3467434,0.2384399
0.9124124,0.3508524,0.2437321
0.9150153,0.3563381,0.2421402
0.919718,0.3536125,0.2401205
0.9204785,0.3496146,0.2403829
0.9143438,0.3481328,0.2394811
0.90583,0.3485677,0.2414013
0.905729,0.3508606,0.2460584
0.9082643,0.3539761,0.2392245
0.9063481,0.362124,0.2247048
0.9080772,0.3699057,0.2195604
0.9142099,0.3612312,0.2346601
0.9207788,0.3441024,0.2555545
0.9226642,0.3404725,0.2480981
0.9196891,0.3437212,0.2256559
0.9207558,0.3422988,0.2146139
0.9202306,0.3421028,0.2146097
0.9128175,0.3466999,0.2270292
0.9083377,0.3547516,0.2347966
0.9119976,0.3601965,0.2361413
0.9206886,0.3610539,0.2379298
0.9249393,0.3587166,0.2325284
0.9226531,0.3523416,0.2357301
0.9189789,0.3471981,0.2414208
0.9145728,0.3434214,0.2411325
0.9121229,0.3434399,0.2436756
0.9084112,0.3479011,0.2421288
0.9058441,0.3477237,0.244999
0.9122303,0.3494813,0.2448564
0.9166826,0.3529843,0.2368795
0.9153301,0.3509311,0.236088
0.9159287,0.3515271,0.2343873
0.9170523,0.3536058,0.2329872
0.9164906,0.35466,0.2304393
0.9145565,0.3564725,0.2297889
0.9134664,0.3563664,0.2359365
0.9143604,0.3545309,0.2318614
0.9168688,0.3508435,0.2272321
0.9198169,0.3505626,0.2260228
0.9198667,0.3522432,0.2242271
0.9185274,0.3499203,0.2294846
0.916872,0.3498764,0.2305705
0.9145359,0.3515862,0.2296292
0.9152117,0.35311,0.229754
0.9175465,0.3547499,0.2280377
0.9177897,0.3522338,0.229415
0.9178611,0.3504974,0.2291956
0.9176943,0.3512542,0.2293439
0.914506,0.3497275,0.2301519
0.9120148,0.3479476,0.230668
0.913434,0.3483848,0.2320971
0.9144047,0.3491159,0.2314911
0.9130036,0.3483456,0.2327564
0.9102627,0.3488567,0.2342457
0.907714,0.3507392,0.2374639
0.9110311,0.351777,0.2406494
0.9196744,0.3528325,0.2380071
0.9231404,0.3535919,0.2372683
0.9171099,0.3545325,0.2347873
0.9112909,0.3540433,0.230011
0.9137126,0.3513325,0.2301328
0.9153909,0.3485498,0.2296384
0.9134033,0.346315,0.2278133
0.9176551,0.3483174,0.2265164
0.9211825,0.35147,0.2271788
0.9194952,0.3513381,0.23194
0.9219305,0.3516236,0.236407
0.9236619,0.3513106,0.2366985
0.9183687,0.3515247,0.2369067
0.9131396,0.3535724,0.2400835
0.914661,0.353118,0.23982
0.9156782,0.3482533,0.2403985
0.9113426,0.3422446,0.2448466
0.910371,0.3436123,0.2431097
0.9099822,0.3475387,0.2423731
0.9092646,0.3497318,0.2458936
0.9134359,0.3569043,0.2458436
0.9152177,0.356747,0.2447492
0.9147281,0.3496224,0.2386956
0.9147076,0.350018,0.2292524
0.914935,0.3499598,0.2266098
0.9162492,0.3497819,0.2278978
0.9153377,0.3525887,0.2271938
0.9150046,0.3557045,0.2262318
0.9140543,0.3619326,0.2291401
0.9127939,0.3618573,0.2317262
0.9148112,0.3570776,0.2304382
0.9133759,0.3541524,0.2305666
0.9115553,0.3496621,0.2327991
0.9117431,0.3510931,0.2347181
0.912043,0.3536839,0.2353078
0.9154108,0.351948,0.2353763
0.9159229,0.3526572,0.236574
0.916574,0.3488288,0.2377455
0.9196083,0.340104,0.2401468
0.9184298,0.3361192,0.243278
0.9157974,0.3411961,0.2444968
0.9106343,0.3529827,0.2443943
0.9068773,0.3615914,0.2355418
0.9099046,0.3639761,0.2146843
0.9187468,0.360163,0.2023568
0.9304197,0.3521107,0.2076349
0.9253294,0.3460135,0.2150535
0.9074494,0.345171,0.2259301
0.9026107,0.3523333,0.2398624
0.91414,0.3590381,0.2364629
0.9322993,0.3612328,0.224751
0.9330311,0.3642724,0.2231069
0.9203981,0.3616729,0.2264109
0.9169321,0.3555873,0.2382095
0.9125023,0.3517076,0.2497759
0.9143984,0.3499209,0.2444852
0.9195174,0.3517942,0.2377572
0.9129901,0.3489936,0.237887
0.9134634,0.3427467,0.2396541
0.9144856,0.3414209,0.2416986
0.9107121,0.3454802,0.2357178
0.9107958,0.3560973,0.2292528
0.9085747,0.3648966,0.2340526
0.9100255,0.3666404,0.2411867
0.9103284,0.3660491,0.2440342
0.9086352,0.3626788,0.2435733
0.9107347,0.3572422,0.241325
0.9091925,0.3519504,0.2414784
0.9096386,0.3491042,0.2414263
0.9109965,0.3504273,0.2376052
0.9125527,0.3525096,0.2352561
0.9166269,0.3524818,0.235984
0.9136392,0.353653,0.2374527
0.9106627,0.356949,0.2374363
0.9114707,0.3572253,0.2350298
0.9101751,0.3569115,0.2330066
0.9110595,0.3581203,0.2336128
0.9126894,0.358265,0.2388795
0.9122009,0.359036,0.2414091
0.9116304,0.3599151,0.2357323
0.9113269,0.3613268,0.2315641
0.9129624,0.3606775,0.2315133
0.9163469,0.3575095,0.2330389
0.9164882,0.3575167,0.2367786
0.914591,0.3569029,0.2407763
0.9154337,0.3565965,0.2408403
0.9164729,0.3581346,0.2362441
0.9166848,0.3564139,0.2336463
0.91688,0.3551383,0.2328839
0.9164631,0.3555965,0.2320409
0.9165466,0.3565654,0.2323211
0.9160309,0.3564937,0.231989
0.9155827,0.3522382,0.2338451
0.9158771,0.3490654,0.2328217
0.914374,0.3513095,0.2275381
0.9131861,0.3545612,0.228482
0.9141044,0.3548339,0.230374
0.9140911,0.3570749,0.2285633
0.9135705,0.3596232,0.2292152
0.9144413,0.3557587,0.2308803
0.915683,0.3537192,0.2326063
0.9163422,0.3545293,0.2358351
0.9134991,0.3539078,0.2366813
0.9101911,0.3553911,0.2346601
0.9144759,0.3557729,0.2335708
0.9184009,0.3552488,0.2334787
0.9145349,0.3548512,0.2350175
0.9126631,0.3536238,0.2369189
0.9144291,0.3542996,0.2362846
0.9139695,0.3542893,0.236653
0.9135773,0.3539513,0.2380683
0.9143119,0.3545586,0.2373351
0.9148926,0.3548972,0.2363377
0.9167251,0.3559131,0.2356894
0.9186042,0.3556665,0.2341903
0.9180039,0.3552649,0.2330666
0.9159017,0.3552519,0.2340428
0.9144284,0.3522514,0.2349455
0.9134675,0.3476846,0.2323924
0.9118102,0.3454482,0.2278831
0.9108867,0.3473926,0.2248669
0.9124748,0.3516861,0.226042
0.9157688,0.3555182,0.2312494
0.9184673,0.3555516,0.2342249
0.9181969,0.350404,0.2348753
0.9162562,0.3462918,0.2381388
0.913354,0.3469673,0.2376651
0.9089105,0.3488587,0.2345101
0.908003,0.350179,0.2365573
0.9125859,0.353165,0.2370168
0.9169626,0.3568307,0.2373624
0.9169941,0.3566382,0.2415211
0.9143996,0.3547676,0.2399458
0.9133773,0.3546059,0.2351733
0.9142749,0.3543456,0.2339747
0.9156396,0.354791,0.2343097
0.9164369,0.3558407,0.2334116
0.9160509,0.3545954,0.2312229
0.9165158,0.3521335,0.232969
0.9171387,0.3499351,0.2361219
0.9164022,0.3482654,0.2361638
0.9165893,0.3500044,0.2363012
0.916933,0.3526154,0.2351018
0.9162502,0.3512632,0.2315138
0.9160303,0.350836,0.2281127
0.9156293,0.3520023,0.2293961
0.9145156,0.3514389,0.2358965
0.9120285,0.3536514,0.2402828
0.9099719,0.3573224,0.2429718
0.9111622,0.3572598,0.2459227
0.9106914,0.3545819,0.2469294
0.9088246,0.3514988,0.2452756
0.9099827,0.3476905,0.242041
0.9099455,0.3442856,0.2436773
0.9100393,0.3461793,0.2442219
0.9138023,0.3497706,0.2384683
0.9171155,0.3509819,0.2374969
0.917509,0.3532712,0.2385837
0.9171661,0.3536672,0.2402585
